FarmerID,Region,Crop,FarmSizeAcres,PlantingDate,HarvestDate,ProductionKg,FertilizerKg,RainfallMM,Irrigation,MarketPrice,Gender,Age
243,Western,Maize,7.17,2025-06-25,2025-09-01,6422.8,280.8,1089.1,Sprinkler,94.1,Male,44
244,Eastern,Maize,4.28,2025-05-15,2025-08-24,1785.0,109.3,535.7,Flood,114.51,Female,23
245,Eastern,Maize,15.58,2025-04-25,2025-08-14,4663.2,101.5,682.0,Flood,48.15,Female,70
246,Eastern,Beans,12.08,2025-06-03,2025-08-24,7335.8,433.1,801.3,Rain-fed,105.97,Male,63
247,Rift Valley,Wheat,11.49,2025-03-25,2025-08-17,5378.9,55.2,1042.2,Rain-fed,45.08,Female,26
248,Western,Wheat,12.24,2025-06-27,2025-09-21,6005.4,69.1,1107.4,Flood,104.76,Male,37
249,Eastern,Beans,12.49,2025-02-21,2025-08-01,1275.3,190.9,423.9,Drip,25.94,Male,34
250,Nyanza,Beans,18.79,2025-05-03,2025-07-19,2799.4,457.0,758.1,Flood,70.2,Male,62
251,Rift Valley,Rice,18.31,2025-01-22,2025-07-01,2459.2,147.2,314.9,Flood,37.46,Male,66
252,Rift Valley,Rice,2.69,2025-03-15,2025-06-21,6431.8,126.9,688.0,Drip,33.39,Male,38
253,Central,Rice,9.34,2025-05-12,2025-09-23,2847.4,384.5,1155.6,Rain-fed,43.56,Female,23
254,Central,Maize,17.03,2025-01-06,2025-05-02,7051.1,263.1,299.9,Drip,68.78,Male,31
255,Eastern,Maize,1.57,2025-04-28,2025-10-13,1310.0,339.6,890.5,Drip,54.89,Female,27
256,Central,Rice,5.31,2025-02-02,2025-04-03,9636.5,152.7,1016.2,Rain-fed,86.2,Female,40
257,Nyanza,Rice,3.75,2025-06-15,2025-09-08,8690.2,135.1,304.2,Flood,38.98,Male,25
258,Western,Rice,9.36,2025-02-16,2025-04-21,2533.1,413.2,1004.1,Sprinkler,108.76,Male,76
259,Central,Beans,16.97,2025-06-23,2025-09-08,11547.0,51.5,1176.3,Flood,118.83,Female,68
260,Central,Beans,4.2,2025-06-24,2025-12-03,4777.9,132.8,979.6,Flood,34.24,Male,27
261,Western,Maize,16.86,2025-03-19,2025-08-10,8647.6,390.3,266.1,Drip,97.5,Female,34
262,Western,Wheat,9.03,2025-02-08,2025-06-09,9031.5,160.4,1185.6,Drip,94.75,Female,62
263,Rift Valley,Maize,8.05,2025-05-01,2025-10-22,2684.5,93.8,792.2,Rain-fed,41.61,Male,41
264,Central,Rice,10.75,2025-01-02,2025-06-01,10450.6,424.4,1055.0,Drip,73.53,Male,47
265,Central,Maize,13.18,2025-03-21,2025-08-02,8715.3,254.1,441.1,Rain-fed,112.27,Female,54
266,Central,Rice,6.94,2025-06-19,2025-10-16,11477.3,360.8,1076.8,Drip,52.24,Female,50
267,Nyanza,Potatoes,4.41,2025-05-10,2025-10-30,8638.4,468.2,129.3,Drip,81.82,Female,66
268,Rift Valley,Potatoes,17.53,2025-03-15,2025-07-24,8134.4,183.9,1084.6,Drip,75.34,Female,62
269,Central,Maize,2.83,2025-05-20,2025-09-10,7365.5,263.4,243.3,Drip,111.72,Female,71
270,Eastern,Beans,9.63,2025-04-14,2025-06-18,10320.9,103.6,1174.6,Drip,40.75,Male,70
271,Eastern,Potatoes,6.91,2025-03-12,2025-08-04,1124.7,461.6,1146.4,Flood,72.58,Male,30
272,Eastern,Rice,5.03,2025-01-01,2025-03-10,9521.0,452.9,533.0,Flood,44.66,Female,53
273,Central,Potatoes,14.7,2025-04-11,2025-08-28,11364.2,198.9,453.8,Flood,35.33,Male,30
274,Rift Valley,Rice,19.32,2025-05-17,2025-08-22,11058.0,143.5,996.8,Sprinkler,51.29,Female,51
275,Rift Valley,Beans,17.06,2025-05-25,2025-07-30,7859.1,487.4,132.9,Rain-fed,88.88,Female,65
276,Central,Beans,5.89,2025-05-17,2025-10-11,7619.6,374.4,951.1,Flood,112.42,Female,56
277,Eastern,Beans,2.94,2025-05-29,2025-10-27,7421.0,300.5,712.3,Sprinkler,77.67,Male,21
278,Western,Wheat,4.67,2025-06-02,2025-08-21,7607.0,444.8,112.3,Sprinkler,119.09,Female,75
279,Nyanza,Beans,16.84,2025-05-29,2025-10-01,1941.6,61.2,410.6,Flood,70.8,Female,58
280,Rift Valley,Maize,15.32,2025-03-17,2025-06-09,8093.9,305.0,1101.6,Drip,72.82,Male,39
281,Nyanza,Potatoes,9.77,2025-03-04,2025-08-03,1915.8,458.2,945.3,Flood,87.32,Female,39
282,Western,Rice,4.85,2025-03-31,2025-07-05,833.8,164.8,900.1,Drip,52.72,Female,55
283,Eastern,Rice,16.04,2025-04-08,2025-06-25,5775.3,308.9,936.7,Sprinkler,104.54,Male,45
284,Eastern,Rice,10.19,2025-02-27,2025-06-14,6184.0,301.3,1037.3,Rain-fed,39.55,Female,45
285,Rift Valley,Beans,11.46,2025-02-19,2025-06-28,4842.1,344.3,627.0,Drip,62.03,Male,33
286,Rift Valley,Rice,4.65,2025-03-22,2025-09-17,3314.9,363.7,351.5,Rain-fed,109.23,Male,65
287,Western,Maize,13.86,2025-06-20,2025-09-17,5680.2,363.8,254.4,Flood,54.32,Male,25
288,Central,Potatoes,4.71,2025-05-29,2025-09-04,9290.2,370.0,302.7,Drip,107.48,Female,54
289,Nyanza,Beans,16.08,2025-05-19,2025-08-11,4452.2,30.9,310.6,Drip,91.42,Female,48
290,Rift Valley,Rice,7.53,2025-06-11,2025-10-19,7866.0,492.7,889.3,Sprinkler,28.34,Male,33
291,Rift Valley,Potatoes,16.37,2025-03-17,2025-05-30,11072.6,247.7,582.2,Flood,45.33,Female,37
292,Western,Rice,14.19,2025-05-31,2025-09-04,9333.1,317.2,908.5,Flood,95.49,Male,71
293,Nyanza,Wheat,3.61,2025-06-10,2025-10-15,8342.4,160.2,720.6,Drip,46.07,Male,49
294,Nyanza,Beans,10.33,2025-02-05,2025-06-18,7019.0,226.4,1189.4,Rain-fed,49.44,Female,79
295,Central,Wheat,1.65,2025-06-01,2025-09-12,10900.8,305.0,164.4,Rain-fed,53.09,Male,33
296,Rift Valley,Rice,7.34,2025-03-06,2025-06-26,7012.2,95.2,305.0,Rain-fed,70.29,Male,62
297,Eastern,Potatoes,5.79,2025-04-01,2025-08-17,10914.6,285.1,851.4,Flood,67.68,Female,80
298,Eastern,Maize,16.04,2025-05-27,2025-08-20,9156.7,386.6,446.0,Drip,116.5,Male,61
299,Eastern,Beans,11.3,2025-03-23,2025-06-29,4480.0,137.9,1029.8,Drip,101.53,Female,40
300,Central,Maize,3.51,2025-02-13,2025-07-05,9541.8,312.9,197.5,Drip,59.91,Male,71
301,Nyanza,Potatoes,6.53,2025-06-17,2025-10-20,6735.9,493.8,276.1,Rain-fed,51.73,Male,24
302,Eastern,Maize,14.68,2025-06-19,2025-10-05,9040.2,468.0,960.5,Drip,94.66,Male,20
303,Eastern,Rice,16.92,2025-05-24,2025-08-31,5606.3,427.6,128.2,Drip,48.39,Male,38
304,Central,Beans,19.67,2025-05-03,2025-10-15,2404.4,220.9,1011.7,Flood,24.69,Male,59
305,Nyanza,Beans,18.47,2025-02-08,2025-05-14,2932.1,381.5,806.7,Sprinkler,116.5,Male,71
306,Central,Wheat,5.86,2025-05-13,2025-08-24,3096.7,474.7,925.7,Rain-fed,91.89,Female,58
307,Central,Wheat,3.3,2025-05-04,2025-10-05,9730.5,187.4,693.5,Flood,43.83,Female,54
308,Western,Rice,7.83,2025-04-25,2025-07-24,3982.6,52.1,1115.8,Rain-fed,55.49,Male,75
309,Eastern,Beans,5.71,2025-04-03,2025-07-30,5320.6,110.7,287.5,Flood,22.1,Male,31
310,Rift Valley,Wheat,19.28,2025-04-08,2025-07-23,4732.8,257.9,688.8,Rain-fed,77.84,Male,48
311,Rift Valley,Wheat,7.06,2025-06-16,2025-10-15,6346.0,254.0,801.8,Flood,50.19,Male,58
312,Eastern,Rice,7.69,2025-02-22,2025-08-01,4443.8,201.2,103.6,Sprinkler,106.12,Male,42
313,Nyanza,Rice,6.37,2025-06-02,2025-09-19,9474.2,322.6,154.5,Drip,43.09,Female,77
314,Eastern,Maize,10.7,2025-03-08,2025-08-04,10144.7,366.4,751.0,Drip,88.83,Male,79
315,Central,Beans,16.57,2025-01-25,2025-04-07,6911.3,253.8,754.3,Sprinkler,117.06,Female,24
316,Central,Maize,18.65,2025-06-22,2025-09-21,1969.0,58.9,1178.6,Rain-fed,110.47,Male,51
317,Central,Beans,12.19,2025-06-01,2025-09-10,2126.4,188.4,521.6,Sprinkler,92.89,Female,74
318,Nyanza,Maize,1.4,2025-04-09,2025-07-15,2957.4,169.5,530.9,Rain-fed,95.99,Male,21
319,Nyanza,Maize,4.4,2025-01-31,2025-06-25,6093.7,447.7,124.8,Flood,118.63,Female,77
320,Western,Beans,5.48,2025-06-17,2025-09-13,1272.6,37.2,873.5,Drip,85.57,Male,49
321,Eastern,Beans,3.87,2025-03-24,2025-07-11,5257.8,170.8,297.5,Rain-fed,110.78,Female,41
322,Rift Valley,Maize,5.56,2025-03-18,2025-05-20,4730.2,223.1,362.5,Drip,55.3,Male,34
323,Western,Potatoes,15.05,2025-02-13,2025-06-11,8001.2,417.3,838.0,Flood,80.89,Female,73
324,Eastern,Potatoes,13.94,2025-04-16,2025-07-15,5921.3,417.3,543.8,Drip,48.32,Female,24
325,Eastern,Wheat,7.3,2025-02-06,2025-06-23,4570.8,461.2,172.2,Flood,50.19,Male,21
326,Nyanza,Beans,4.77,2025-02-15,2025-06-14,6318.2,476.5,370.4,Sprinkler,28.38,Female,42
327,Western,Maize,2.13,2025-04-09,2025-07-12,9695.3,270.1,385.0,Drip,32.39,Male,62
328,Central,Potatoes,16.23,2025-03-13,2025-06-01,8896.7,132.5,670.8,Flood,37.57,Female,52
329,Western,Beans,17.12,2025-04-19,2025-08-22,9232.2,282.0,788.0,Rain-fed,32.49,Female,41
330,Nyanza,Beans,9.42,2025-01-29,2025-04-11,5928.7,180.4,352.0,Drip,60.53,Female,68
331,Western,Wheat,15.11,2025-05-20,2025-08-02,1556.3,446.6,652.4,Rain-fed,67.01,Male,57
332,Central,Wheat,11.17,2025-02-25,2025-05-25,8928.3,466.8,110.0,Rain-fed,26.62,Male,45
333,Western,Potatoes,19.24,2025-01-20,2025-03-26,11137.7,143.1,124.0,Drip,107.45,Female,63
334,Eastern,Maize,7.07,2025-01-24,2025-07-04,3694.3,491.0,507.8,Drip,41.58,Male,70
335,Western,Rice,12.54,2025-04-09,2025-08-15,887.4,92.5,986.4,Sprinkler,68.07,Female,33
336,Central,Rice,18.65,2025-02-25,2025-05-31,3175.8,82.0,659.8,Drip,60.04,Female,48
337,Nyanza,Rice,19.9,2025-01-27,2025-05-25,5226.8,323.0,1118.1,Sprinkler,86.13,Male,39
338,Rift Valley,Potatoes,19.75,2025-06-03,2025-10-25,7004.2,213.7,644.7,Rain-fed,115.07,Male,66
339,Central,Maize,2.82,2025-04-03,2025-09-18,8963.9,201.6,323.4,Rain-fed,101.41,Male,34
340,Eastern,Rice,13.15,2025-01-06,2025-04-22,4323.4,209.9,423.5,Rain-fed,97.19,Female,50
341,Nyanza,Wheat,11.87,2025-04-10,2025-08-11,4860.5,31.6,894.2,Flood,63.99,Male,55
342,Eastern,Wheat,9.65,2025-05-20,2025-11-03,3449.0,244.6,440.2,Flood,83.03,Female,38
343,Nyanza,Maize,13.61,2025-02-06,2025-06-23,4087.0,269.7,462.3,Sprinkler,53.98,Male,64
344,Central,Rice,7.15,2025-05-11,2025-10-10,4059.3,484.0,455.8,Flood,115.41,Female,29
345,Western,Rice,4.42,2025-06-23,2025-10-13,3309.2,228.5,866.9,Drip,111.06,Male,43
346,Western,Potatoes,9.36,2025-06-20,2025-09-22,10795.1,106.0,825.8,Rain-fed,51.92,Female,49
347,Central,Rice,1.08,2025-02-09,2025-05-14,8489.0,430.0,167.3,Rain-fed,26.78,Female,41
348,Rift Valley,Rice,4.96,2025-03-12,2025-05-16,3268.4,299.0,491.8,Drip,35.41,Female,47
349,Nyanza,Potatoes,9.09,2025-04-14,2025-08-31,11847.4,489.2,429.7,Flood,76.4,Male,68
350,Eastern,Maize,1.16,2025-06-24,2025-11-08,11679.7,333.9,921.5,Flood,83.03,Male,21
351,Eastern,Maize,6.81,2025-05-29,2025-09-13,6570.7,139.9,906.7,Rain-fed,30.53,Male,78
352,Central,Potatoes,13.52,2025-05-20,2025-09-01,656.1,318.9,807.8,Drip,83.75,Female,30
353,Rift Valley,Wheat,3.8,2025-01-13,2025-07-02,905.0,403.9,809.9,Drip,22.43,Male,51
354,Eastern,Beans,4.19,2025-05-19,2025-10-19,10524.2,224.5,1172.3,Drip,57.98,Female,33
355,Central,Potatoes,18.83,2025-02-26,2025-08-18,2088.5,238.1,900.9,Rain-fed,83.72,Male,36
356,Eastern,Maize,17.09,2025-04-11,2025-08-05,1659.1,193.1,548.8,Drip,108.96,Female,26
357,Eastern,Beans,9.16,2025-02-01,2025-05-04,2632.4,31.1,144.2,Sprinkler,105.47,Female,79
358,Rift Valley,Beans,6.29,2025-01-13,2025-03-17,10570.6,392.8,239.2,Rain-fed,66.84,Male,48
359,Rift Valley,Potatoes,10.47,2025-01-29,2025-04-30,1207.1,163.7,337.6,Rain-fed,37.42,Female,48
360,Eastern,Beans,2.62,2025-01-26,2025-06-27,3265.6,161.2,183.8,Drip,37.16,Male,51
361,Central,Potatoes,18.42,2025-01-24,2025-05-29,7155.6,440.7,1085.4,Drip,25.94,Male,60
362,Eastern,Rice,7.62,2025-02-08,2025-07-07,1015.4,112.8,683.2,Drip,30.92,Male,72
363,Western,Wheat,12.21,2025-04-28,2025-09-12,8317.0,101.9,1123.3,Sprinkler,22.99,Female,74
364,Rift Valley,Rice,6.22,2025-02-14,2025-08-05,2000.0,441.7,613.8,Rain-fed,115.37,Female,53
365,Western,Potatoes,6.63,2025-03-28,2025-08-01,11033.8,105.5,981.1,Sprinkler,30.13,Male,57
366,Rift Valley,Beans,5.3,2025-02-12,2025-07-08,7795.6,179.9,460.3,Rain-fed,59.3,Female,23
367,Nyanza,Wheat,11.87,2025-04-28,2025-09-04,4970.6,145.4,353.9,Drip,31.81,Female,69
368,Central,Beans,13.64,2025-01-23,2025-06-24,1809.1,482.5,1069.4,Sprinkler,26.61,Male,42
369,Western,Beans,3.77,2025-02-20,2025-07-28,9669.3,133.9,124.9,Drip,83.09,Female,36
370,Western,Maize,19.96,2025-06-12,2025-09-10,5538.9,44.4,650.4,Flood,45.52,Male,59
371,Eastern,Potatoes,10.61,2025-03-07,2025-06-04,6674.0,486.5,1043.1,Sprinkler,31.31,Male,35
372,Western,Wheat,11.78,2025-05-28,2025-08-02,6058.6,400.2,735.5,Flood,83.73,Male,30
373,Nyanza,Beans,16.01,2025-05-23,2025-10-07,4731.1,296.5,419.4,Rain-fed,58.03,Female,39
374,Central,Wheat,13.23,2025-02-27,2025-05-23,1574.0,491.7,701.7,Sprinkler,82.43,Female,69
375,Central,Maize,9.89,2025-04-16,2025-10-02,9562.2,337.5,446.2,Flood,59.74,Female,33
376,Western,Rice,9.35,2025-04-17,2025-09-19,3125.2,363.7,175.0,Rain-fed,47.54,Female,72
377,Nyanza,Potatoes,3.1,2025-01-23,2025-07-13,8066.1,84.7,729.9,Flood,114.39,Male,53
378,Western,Potatoes,17.8,2025-06-04,2025-11-06,2588.9,450.0,1141.3,Rain-fed,58.52,Male,76
379,Nyanza,Potatoes,7.1,2025-02-23,2025-05-10,5123.4,221.0,689.5,Rain-fed,86.57,Female,46
380,Central,Wheat,14.16,2025-02-14,2025-07-26,6159.5,87.0,111.1,Sprinkler,70.53,Male,36
381,Western,Potatoes,17.91,2025-01-13,2025-05-09,8057.2,141.9,411.2,Drip,90.75,Male,66
382,Central,Potatoes,13.33,2025-03-10,2025-08-29,9561.3,112.3,382.6,Sprinkler,54.97,Male,26
383,Eastern,Potatoes,7.3,2025-05-03,2025-10-27,6151.6,218.4,585.7,Sprinkler,21.55,Female,60
384,Nyanza,Wheat,3.11,2025-03-21,2025-06-11,2776.0,442.3,1014.2,Rain-fed,87.1,Female,72
385,Rift Valley,Maize,14.96,2025-04-28,2025-10-14,8095.0,304.9,634.0,Drip,118.43,Male,30
386,Central,Rice,12.45,2025-03-10,2025-06-24,8891.3,317.2,552.4,Flood,76.68,Female,76
387,Rift Valley,Potatoes,2.04,2025-03-04,2025-06-09,5813.0,106.0,907.3,Drip,75.61,Male,43
388,Central,Maize,14.29,2025-03-18,2025-05-26,8420.8,392.7,945.1,Flood,34.7,Female,25
389,Eastern,Rice,13.24,2025-02-15,2025-06-11,4565.6,115.5,142.3,Rain-fed,68.85,Female,48
390,Eastern,Maize,19.43,2025-01-15,2025-05-29,6583.0,397.1,698.7,Flood,32.15,Male,79
391,Western,Beans,7.55,2025-04-17,2025-07-28,11062.1,298.8,620.5,Sprinkler,75.74,Male,33
392,Central,Maize,3.6,2025-05-28,2025-08-06,5669.0,251.8,1195.2,Rain-fed,91.5,Female,75
393,Rift Valley,Maize,15.09,2025-02-13,2025-05-19,8500.2,203.9,870.0,Flood,25.57,Male,23
394,Rift Valley,Maize,5.29,2025-03-23,2025-05-22,3939.0,162.7,571.7,Rain-fed,52.42,Female,46
395,Rift Valley,Wheat,7.22,2025-04-11,2025-07-23,10654.9,43.4,606.8,Drip,72.94,Female,31
396,Western,Rice,6.46,2025-01-02,2025-06-28,3513.7,76.5,1154.7,Drip,109.44,Male,70
397,Western,Maize,4.46,2025-02-24,2025-07-23,3452.0,173.1,1064.4,Sprinkler,43.25,Male,73
398,Nyanza,Maize,3.92,2025-03-29,2025-09-12,10100.9,25.0,446.4,Drip,99.68,Female,68
399,Nyanza,Wheat,19.86,2025-02-03,2025-07-31,11791.0,150.1,510.5,Sprinkler,49.72,Female,43
400,Eastern,Beans,2.64,2025-05-30,2025-10-19,1708.3,341.3,163.0,Flood,85.8,Female,41
401,Central,Beans,13.43,2025-05-14,2025-10-29,3570.4,269.1,462.6,Rain-fed,61.26,Male,43
402,Rift Valley,Potatoes,1.06,2025-03-31,2025-06-05,10274.9,349.5,894.6,Flood,37.11,Female,72
403,Eastern,Beans,17.31,2025-01-15,2025-04-28,3089.2,56.5,586.6,Sprinkler,40.28,Male,68
404,Western,Wheat,3.6,2025-02-11,2025-07-15,1816.9,20.3,841.1,Flood,28.99,Female,69
405,Nyanza,Beans,3.23,2025-01-16,2025-05-18,2917.2,376.5,845.5,Sprinkler,84.4,Female,29
406,Rift Valley,Beans,12.24,2025-05-24,2025-10-21,4241.7,26.2,539.1,Drip,76.86,Female,62
407,Rift Valley,Wheat,19.95,2025-05-04,2025-08-04,6379.6,181.5,416.5,Rain-fed,40.35,Male,66
408,Rift Valley,Potatoes,16.91,2025-01-19,2025-03-25,1821.9,372.0,1194.5,Rain-fed,57.98,Female,64
409,Nyanza,Wheat,17.26,2025-02-18,2025-07-02,5093.2,321.1,1161.2,Rain-fed,40.9,Female,33
410,Central,maiz,7.03,2025-05-15,2025-10-22,2783.9,66.8,839.2,Drip,96.94,Female,80
411,Western,Rice,12.22,2025-03-20,2025-08-09,6025.7,220.5,431.6,Flood,113.34,Female,78
412,Western,Potatoes,3.7,2025-02-17,2025-05-10,4203.0,350.3,1021.1,Flood,96.78,Female,66
413,Nyanza,Wheat,11.0,2025-01-01,2025-06-11,9852.3,309.5,388.8,Drip,75.1,Female,50
414,Eastern,maiz,16.25,2025-06-03,2025-08-24,6263.3,448.6,294.8,Sprinkler,63.98,Female,44
415,Western,Rice,7.24,2025-03-29,2025-08-19,9112.8,40.5,777.4,Sprinkler,100.79,Male,53
416,Eastern,Rice,18.0,2025-05-28,2025-11-05,9807.6,374.7,853.4,Flood,25.01,Male,59
417,Nyanza,Maize,3.3,2025-02-04,2025-06-08,1034.5,395.6,979.8,Flood,23.62,Female,74
418,Central,Potatoes,6.47,2025-05-20,2025-08-02,4533.4,462.1,379.9,Flood,84.62,Female,24
419,Rift Valley,Rice,6.93,2025-01-14,2025-06-10,1409.9,373.8,1073.2,Flood,45.01,Female,59
420,Western,Beans,10.63,2025-04-27,2025-09-29,2815.8,321.2,300.3,Drip,75.62,Female,47
421,Rift Valley,Maize,1.2,2025-04-25,2025-08-25,5723.8,341.1,172.6,Drip,54.96,Male,66
422,Western,Rice,5.48,2025-01-09,2025-05-25,889.4,110.9,590.0,Sprinkler,81.39,Male,37
423,Nyanza,Wheat,1.05,2025-02-24,2025-05-05,2466.7,228.6,539.5,Drip,57.55,Male,77
424,Nyanza,Maize,1.58,2025-02-19,2025-06-19,10991.7,375.8,215.8,Flood,35.66,Male,22
425,Western,Beans,3.25,2025-05-10,2025-09-16,2303.6,32.2,179.2,Flood,117.97,Female,74
426,Eastern,Rice,6.76,2025-02-04,2025-07-02,10098.3,439.7,526.4,Flood,29.1,Female,72
427,Eastern,Beans,9.72,2025-03-11,2025-09-07,11951.4,114.4,647.3,Sprinkler,61.39,Male,44
428,Eastern,Beans,12.73,2025-06-09,2025-09-29,2800.4,177.8,1024.5,Flood,92.7,Male,49
429,Nyanza,Rice,8.49,2025-01-14,2025-04-07,8156.5,436.7,681.9,Sprinkler,51.85,Female,50
430,Central,Potatoes,19.15,2025-02-26,2025-07-27,2243.1,39.8,759.3,Flood,59.43,Female,64
431,Central,Wheat,18.66,2025-01-30,2025-07-21,4226.2,382.3,753.0,Rain-fed,67.17,Female,68
432,Eastern,Wheat,14.18,2025-03-04,2025-06-15,8742.2,243.6,994.0,Drip,67.08,Male,45
433,Rift Valley,Potatoes,14.0,2025-04-23,2025-09-20,5022.2,187.7,693.9,Flood,70.07,Female,29
434,Western,Wheat,5.41,2025-05-15,2025-07-14,4995.5,414.0,646.3,Drip,109.29,Female,74
435,Eastern,Wheat,5.8,2025-01-02,2025-03-09,5503.7,126.4,1083.7,Drip,45.94,Female,68
436,Central,Potatoes,11.44,2025-03-14,2025-07-18,8311.0,320.1,655.6,Sprinkler,118.04,Male,74
437,Western,Rice,11.74,2025-01-24,2025-05-26,7583.3,48.2,290.5,Sprinkler,71.66,Male,39
438,Eastern,Maize,3.25,2025-06-16,2025-10-24,8537.3,66.6,404.0,Flood,68.18,Male,20
439,Central,Maize,14.79,2025-05-10,2025-08-16,6045.4,401.2,886.1,Rain-fed,65.31,Female,58
440,Eastern,Rice,15.48,2025-05-07,2025-09-23,3714.5,104.3,379.3,Flood,22.98,Female,33
441,Western,Maize,9.2,2025-04-16,2025-08-23,5587.1,168.4,495.6,Sprinkler,26.73,Male,70
442,Western,Rice,2.06,2025-04-16,2025-08-06,9511.2,232.9,1173.6,Sprinkler,43.37,Male,54
443,Nyanza,Potatoes,18.03,2025-02-18,2025-07-20,4357.0,433.6,851.3,Rain-fed,86.38,Female,48
444,Central,Rice,8.72,2025-03-30,2025-07-05,4367.0,43.0,534.1,Flood,113.31,Male,76
445,Nyanza,Potatoes,11.13,2025-04-18,2025-10-06,8479.3,113.3,926.0,Flood,25.57,Female,41
446,Central,Maize,5.18,2025-06-24,2025-10-23,1693.2,285.1,337.1,Sprinkler,96.21,Female,39
447,Western,Beans,1.61,2025-06-08,2025-11-14,1167.8,227.4,1125.9,Drip,43.79,Male,56
448,Rift Valley,Rice,1.9,2025-03-10,2025-08-25,2819.3,42.9,751.4,Flood,72.86,Female,78
449,Western,Wheat,14.62,2025-05-13,2025-08-02,3517.7,259.0,252.4,Sprinkler,93.2,Female,43
450,Central,Potatoes,5.94,2025-03-03,2025-07-10,1074.0,453.3,231.5,Flood,69.78,Male,72
451,Central,Potatoes,4.34,2025-01-11,2025-03-31,11068.1,34.7,1040.3,Drip,39.36,Male,40
452,Rift Valley,Rice,8.77,2025-01-03,2025-06-26,5498.9,465.4,214.6,Flood,32.88,Female,49
453,Nyanza,Maize,4.65,2025-04-11,2025-08-03,6412.7,121.0,294.4,Rain-fed,70.96,Female,41
454,Western,Wheat,3.67,2025-01-10,2025-05-19,10776.0,215.2,718.0,Drip,22.23,Male,37
455,Central,Potatoes,14.47,2025-01-31,2025-06-16,2501.4,290.3,838.7,Rain-fed,61.21,Female,70
456,Rift Valley,Rice,9.95,2025-04-27,2025-10-14,3790.2,64.9,670.8,Rain-fed,109.1,Female,53
457,Rift Valley,Rice,9.08,2025-03-22,2025-05-24,6098.5,496.2,550.5,Flood,54.67,Male,69
458,Eastern,Potatoes,6.49,2025-06-10,2025-09-23,7376.9,363.1,1069.2,Drip,59.68,Female,60
459,Eastern,Beans,14.97,2025-02-11,2025-06-17,11627.1,146.6,128.3,Flood,98.57,Male,42
460,Western,Rice,17.1,2025-05-01,2025-07-02,4130.3,279.4,754.5,Drip,118.56,Male,76
461,Central,Potatoes,3.38,2025-03-15,2025-09-01,7412.2,318.3,1098.5,Flood,31.93,Female,30
462,Nyanza,Wheat,13.41,2025-02-02,2025-04-22,9285.0,49.4,507.4,Sprinkler,102.82,Male,24
463,Rift Valley,Maize,4.33,2025-03-09,2025-06-21,8966.2,492.9,729.3,Flood,85.65,Male,41
464,Nyanza,Potatoes,14.15,2025-01-05,2025-06-03,6596.7,109.0,206.7,Rain-fed,43.65,Female,45
465,Western,Beans,5.41,2025-05-25,2025-08-17,2461.5,36.4,401.7,Drip,96.71,Female,39
466,Western,Beans,18.06,2025-02-26,2025-06-04,10759.7,212.9,437.2,Sprinkler,80.01,Female,52
467,Central,Rice,3.92,2025-04-26,2025-07-21,4569.9,208.4,792.6,Drip,49.59,Male,40
468,Rift Valley,Wheat,9.19,2025-05-09,2025-11-03,632.4,434.7,645.1,Drip,81.47,Male,61
469,Nyanza,Beans,6.03,2025-02-07,2025-05-12,5383.7,469.5,253.1,Sprinkler,86.74,Female,65
470,Nyanza,Maize,2.75,2025-03-14,2025-09-09,7955.1,222.5,1004.2,Sprinkler,32.16,Female,77
471,Nyanza,Rice,16.6,2025-06-27,2025-11-15,10330.9,179.1,1156.2,Sprinkler,59.48,Male,34
472,Central,Rice,8.91,2025-01-03,2025-05-22,3426.7,460.9,503.9,Sprinkler,76.26,Male,42
473,Eastern,Wheat,12.13,2025-06-27,2025-11-02,6152.4,386.4,636.0,Flood,71.22,Female,53
474,Eastern,Potatoes,2.13,2025-05-19,2025-09-23,5544.2,87.8,952.5,Sprinkler,81.24,Female,51
475,Nyanza,Rice,7.7,2025-04-27,2025-09-22,7636.6,29.0,586.0,Flood,31.53,Female,27
476,Central,Wheat,12.75,2025-02-20,2025-06-23,10075.3,251.0,816.5,Rain-fed,53.48,Female,49
477,Central,Maize,12.27,2025-04-16,2025-08-20,1742.0,268.7,349.9,Flood,73.11,Female,65
478,Nyanza,Potatoes,5.59,2025-04-27,2025-08-18,10829.2,124.2,413.0,Rain-fed,113.22,Female,78
479,Western,Wheat,15.83,2025-03-11,2025-07-07,4773.1,315.8,931.9,Sprinkler,119.12,Male,80
480,Eastern,Wheat,17.16,2025-05-31,2025-11-20,11244.5,136.6,187.2,Flood,106.77,Male,60
481,Western,Beans,5.55,2025-06-17,2025-11-09,1145.4,296.9,588.1,Rain-fed,22.19,Male,32
482,Central,Maize,16.59,2025-05-14,2025-07-24,4488.5,56.9,1021.2,Rain-fed,55.13,Male,34
483,Central,Rice,12.08,2025-02-07,2025-04-28,3556.3,177.0,700.5,Drip,96.59,Female,44
484,Central,Wheat,8.08,2025-03-12,2025-09-04,6109.3,430.7,155.0,Sprinkler,49.63,Male,67
485,Nyanza,Maize,2.24,2025-04-27,2025-09-07,9265.7,391.6,779.4,Flood,32.34,Female,42
486,Nyanza,Maize,16.13,2025-02-07,2025-04-30,4547.7,498.8,774.2,Sprinkler,97.41,Female,69
487,Western,Wheat,6.52,2025-04-16,2025-07-19,8812.1,330.0,740.6,Rain-fed,59.27,Female,45
