TransactionID,Date,StoreID,Region,ProductID,Category,UnitPrice,Quantity,Discount,Cost,Sales,Profit,CustomerID,Age,Gender,Membership,PaymentMethod,Promotion,Holiday,InventoryLevel,CustomerSatisfaction
182,2025-07-25,S006,Central,P2211,Clothing,767.52,3,15,449.13,1957.18,811.89,C10579,54,Female,Gold,Cash,Holiday Sale,1,12,4.1
183,2025-04-02,S011,North,P2672,Office Supplies,496.43,1,5,359.21,471.61,130.36,C11393,69,Female,Platinum,Cash,None,0,53,2.3
184,2025-12-15,S018,South,P4583,Furniture,543.26,12,20,313.4,5215.3,2206.66,C48368,24,Male,Gold,Card,Loyalty Offer,1,221,4.5
185,2025-07-09,S001,South,P8176,Groceries,764.96,1,20,537.06,611.97,182.32,C12006,63,Female,Gold,Online,None,0,367,3.0
186,2024-12-28,S001,East,P6528,Clothing,579.62,3,5,377.81,1651.92,575.16,C22834,57,Male,None,Online,None,1,312,3.2
187,2025-05-23,S007,South,P6161,Furniture,87.44,5,10,61.15,393.48,118.3,C68226,24,Male,Platinum,Card,Holiday Sale,0,319,2.8
188,2024-09-17,S015,Central,P3598,Electronics,424.24,2,10,248.94,763.63,315.54,C84587,46,Male,Platinum,Mobile Money,Weekend Deal,1,74,1.5
189,2025-01-18,S001,West,P9045,Groceries,746.3,3,10,564.02,2015.01,492.16,C83866,23,Female,Silver,Mobile Money,Holiday Sale,1,74,3.7
190,2025-08-31,S009,South,P8730,Furniture,136.72,13,0,75.73,1777.36,792.87,C25407,61,Female,None,Online,Weekend Deal,0,22,4.7
191,2025-03-30,S020,Central,P8516,Electronics,842.0,13,5,587.02,10398.7,3149.0,C23229,62,Female,Gold,Online,Weekend Deal,1,259,4.4
192,2025-05-18,S020,East,P9683,Clothing,826.49,7,25,648.31,4339.07,935.45,C99663,47,Female,Silver,Mobile Money,Weekend Deal,1,92,4.9
193,2025-07-04,S010,East,P6811,Groceries,146.79,13,0,104.16,1908.27,554.19,C51916,73,Female,Silver,Online,Loyalty Offer,1,11,3.0
194,2025-03-25,S003,East,P1720,Furniture,304.88,7,0,225.86,2134.16,553.14,C82518,46,Female,None,Online,None,0,54,4.1
195,2025-05-03,S015,West,P7680,Office Supplies,754.45,15,20,494.74,9053.4,3116.52,C80857,59,Male,Silver,Mobile Money,Loyalty Offer,0,121,4.7
196,2024-10-20,S015,North,P7136,Office Supplies,331.27,11,15,199.38,3097.37,1233.17,C20925,20,Female,None,Online,Clearance,0,119,3.3
197,2025-08-05,S019,East,P9926,Office Supplies,329.23,1,15,285.41,279.85,37.25,C91896,71,Female,Gold,Mobile Money,Holiday Sale,0,283,1.1
198,2024-01-29,S013,East,P3051,Clothing,826.26,2,25,478.85,1239.39,521.12,C41045,24,Male,None,Online,Holiday Sale,0,373,4.2
199,2024-03-25,S001,Central,P7832,Groceries,262.7,10,10,192.85,2364.3,628.65,C45186,74,Female,Silver,Cash,Holiday Sale,0,468,1.4
200,2025-05-17,S010,Central,P5046,Furniture,244.15,12,20,181.05,2343.84,605.76,C43511,23,Male,Gold,Cash,Holiday Sale,1,459,4.4
201,2024-05-16,S012,South,P9727,Furniture,116.89,2,20,101.91,187.02,23.97,C56928,19,Female,Platinum,Online,Holiday Sale,0,56,3.4
202,2025-01-11,S020,North,P8291,Office Supplies,452.06,12,5,302.53,5153.48,1704.64,C23795,74,Male,Gold,Card,None,1,447,3.2
203,2024-09-06,S013,West,P7563,Office Supplies,440.09,4,15,286.92,1496.31,520.78,C42536,27,Male,Gold,Mobile Money,None,0,330,2.4
204,2024-07-03,S008,West,P7900,Groceries,767.04,14,15,494.42,9127.78,3244.18,C36747,53,Male,None,Online,Weekend Deal,0,4,2.4
205,2024-08-18,S005,Central,P1256,Clothing,268.28,13,10,196.11,3138.88,844.39,C59084,37,Male,Silver,Card,Weekend Deal,1,365,4.8
206,2024-03-22,S017,Central,P8178,Office Supplies,876.93,13,10,553.37,10260.08,3785.65,C54384,52,Male,Gold,Cash,Loyalty Offer,0,72,4.9
207,2025-12-14,S014,North,P5654,Clothing,123.95,2,10,80.8,223.11,77.67,C58364,69,Male,Gold,Online,Holiday Sale,0,191,2.7
208,2025-04-27,S013,West,P6897,Office Supplies,484.09,9,10,340.34,3921.13,1164.38,C65367,36,Female,Platinum,Mobile Money,Loyalty Offer,0,236,1.5
209,2025-07-09,S012,East,P3118,Office Supplies,24.81,4,15,22.22,84.35,8.81,C97481,24,Female,Silver,Online,Loyalty Offer,1,198,2.2
210,2024-07-31,S005,East,P4194,Groceries,753.52,1,10,558.87,678.17,175.18,C54466,38,Female,Platinum,Mobile Money,Holiday Sale,0,40,3.9
211,2024-07-14,S002,North,P5773,Office Supplies,892.64,15,25,650.38,10042.2,2725.42,C17871,22,Male,Gold,Mobile Money,Holiday Sale,1,327,4.2
212,2024-03-15,S001,Central,P8303,Clothing,400.15,13,0,341.59,5201.95,761.28,C47237,75,Male,Platinum,Mobile Money,Weekend Deal,1,445,3.2
213,2024-10-22,S016,North,P1441,Groceries,670.1,12,25,380.54,6030.9,2606.04,C43127,53,Female,None,Cash,Holiday Sale,0,128,1.4
214,2024-08-10,S018,South,P3075,Groceries,384.19,9,25,320.31,2593.28,431.19,C78867,63,Female,None,Cash,Holiday Sale,1,17,4.4
215,2025-08-18,S019,West,P8332,Groceries,546.56,14,15,432.61,6504.06,1356.0,C12035,51,Female,Gold,Cash,None,0,260,4.3
216,2024-08-24,S002,South,P4939,Office Supplies,918.29,14,10,618.19,11570.45,3781.26,C87467,34,Female,None,Mobile Money,Clearance,1,21,1.8
217,2025-10-17,S020,West,P3910,Furniture,351.08,5,25,255.75,1316.55,357.49,C48024,30,Male,Silver,Online,Weekend Deal,0,90,5.0
218,2025-11-20,S002,North,P3048,Furniture,960.31,14,20,803.77,10755.47,1753.25,C79673,47,Female,Platinum,Mobile Money,Clearance,0,482,3.8
219,2024-06-29,S017,North,P7949,Office Supplies,55.19,3,0,31.03,165.57,72.48,C54520,64,Female,Gold,Cash,None,0,189,1.7
220,2024-11-14,S003,West,P3656,Groceries,421.77,9,15,224.06,3226.54,1512.48,C57250,73,Male,Silver,Online,Loyalty Offer,1,388,1.3
221,2025-12-29,S007,Central,P6210,Clothing,229.04,13,15,114.55,2530.89,1265.11,C54072,68,Female,Gold,Card,Clearance,1,424,1.9
222,2024-11-05,S007,Central,P3893,Clothing,135.0,1,20,121.45,108.0,10.84,C79546,71,Female,Silver,Mobile Money,Weekend Deal,0,201,3.9
223,2025-05-27,S018,East,P2278,Clothing,773.86,4,10,402.14,2785.9,1338.19,C24585,35,Male,None,Mobile Money,Holiday Sale,0,25,2.2
224,2025-06-09,S016,South,P9190,Clothing,903.61,13,0,534.18,11746.93,4802.59,C67540,61,Female,Silver,Card,None,0,459,1.3
225,2024-01-02,S002,West,P4799,Clothing,861.44,6,10,615.9,4651.78,1325.92,C64853,74,Male,Gold,Cash,Weekend Deal,0,337,1.5
226,2024-09-17,S012,South,P4542,Clothing,986.41,2,5,502.13,1874.18,920.13,C75508,53,Male,Silver,Online,None,1,283,3.9
227,2024-07-14,S012,Central,P3965,Furniture,144.95,4,25,89.92,434.85,165.09,C16574,43,Male,None,Mobile Money,Loyalty Offer,1,61,3.0
228,2025-04-06,S004,North,P2501,Clothing,590.71,13,5,313.33,7295.27,3425.64,C51554,39,Female,Silver,Online,None,0,77,1.3
229,2024-11-18,S003,Central,P7824,Clothing,623.05,15,15,502.58,7943.89,1535.99,C55450,35,Male,Silver,Card,Clearance,1,419,2.0
230,2025-01-03,S001,South,P6007,Office Supplies,883.35,4,15,468.46,3003.39,1410.63,C21575,57,Male,Platinum,Card,None,0,455,3.8
231,2024-10-19,S001,West,P4528,Office Supplies,561.51,15,0,296.36,8422.65,3977.25,C39847,29,Male,Platinum,Cash,Holiday Sale,1,59,4.1
232,2024-02-07,S003,Central,P2075,Office Supplies,938.86,4,20,754.94,3004.35,588.54,C47770,66,Female,Gold,Online,Loyalty Offer,1,74,1.6
233,2025-11-22,S006,Central,P4952,Furniture,902.18,6,25,698.17,4059.81,918.04,C94391,67,Male,None,Card,Weekend Deal,0,170,1.1
234,2025-01-31,S009,South,P4566,Electronics,952.47,5,25,663.59,3571.76,1083.3,C62235,40,Male,Platinum,Card,Loyalty Offer,1,484,5.0
235,2025-07-24,S020,South,P5917,Office Supplies,159.05,5,25,90.53,596.44,256.95,C57663,48,Female,Gold,Online,Weekend Deal,1,478,1.7
236,2024-10-08,S018,Central,P3883,Groceries,36.49,12,10,31.33,394.09,55.73,C45666,58,Female,Silver,Card,Clearance,0,458,4.4
237,2024-11-18,S013,North,P7425,Furniture,780.31,14,10,598.25,9831.91,2293.96,C64452,24,Female,Silver,Card,Loyalty Offer,0,320,1.4
238,2024-12-07,S010,East,P6299,Clothing,58.78,8,10,34.41,423.22,175.46,C55323,47,Male,None,Online,Weekend Deal,1,494,4.9
239,2024-05-01,S013,East,P2929,Groceries,493.5,8,25,341.9,2961.0,909.6,C15857,20,Male,None,Mobile Money,Weekend Deal,1,428,4.9
240,2025-05-18,S001,Central,P4304,Furniture,470.38,11,5,396.07,4915.47,776.54,C56289,53,Female,Gold,Online,Weekend Deal,0,373,4.4
241,2024-05-30,S007,East,P5114,Furniture,817.98,13,15,550.62,9038.68,2954.33,C56115,49,Male,Gold,Mobile Money,Weekend Deal,1,347,3.3
242,2025-09-21,S017,East,P8841,Furniture,390.1,14,20,300.06,4369.12,1008.45,C84464,32,Male,Platinum,Cash,Weekend Deal,0,272,4.7
243,2024-03-30,S006,Central,P5989,Office Supplies,174.81,10,0,101.49,1748.1,733.2,C14467,42,Female,Silver,Online,Holiday Sale,0,473,4.1
244,2025-08-22,S017,East,P7773,Clothing,442.13,7,5,307.19,2940.16,897.35,C44186,62,Male,Platinum,Cash,Clearance,0,377,1.1
245,2025-08-01,S011,North,P2292,Electronics,497.37,3,0,274.53,1492.11,668.52,C67760,35,Female,None,Cash,None,0,326,2.3
246,2024-07-12,S018,Central,P5470,Office Supplies,581.67,2,10,496.32,1047.01,153.63,C73583,66,Female,Gold,Cash,Clearance,1,382,2.5
247,2024-07-25,S015,West,P5111,Electronics,455.07,2,5,260.28,864.63,370.1,C92971,37,Female,None,Mobile Money,Weekend Deal,1,265,2.6
248,2024-07-27,S006,West,P8467,Furniture,713.08,4,20,372.02,2281.86,1091.39,C86858,35,Female,Platinum,Card,Holiday Sale,0,480,3.2
249,2024-07-22,S020,East,P1466,Groceries,329.13,6,0,243.22,1974.78,515.46,C10137,70,Female,Gold,Cash,Holiday Sale,0,355,1.2
250,2024-12-03,S020,Central,P8988,Clothing,112.29,8,15,74.43,763.57,257.45,C16228,71,Female,Platinum,Card,Loyalty Offer,0,291,2.1
251,2025-10-08,S009,South,P9371,Electronics,725.76,8,10,624.89,5225.47,726.26,C34018,61,Female,Silver,Online,None,1,476,3.9
252,2024-04-07,S012,South,P5830,Office Supplies,448.18,13,5,383.04,5535.02,804.48,C46328,61,Male,Platinum,Online,None,1,372,3.7
253,2024-06-07,S014,Central,P5959,Electronics,477.95,12,15,394.02,4875.09,856.09,C71157,31,Female,Gold,Card,Holiday Sale,1,207,1.0
254,2025-10-14,S003,North,P4543,Groceries,510.83,6,25,376.22,2298.74,605.74,C54902,33,Female,Silver,Mobile Money,Holiday Sale,1,414,2.6
255,2024-10-16,S012,Central,P8817,Furniture,379.72,14,10,286.78,4784.47,1171.04,C26214,73,Male,Silver,Cash,Holiday Sale,0,12,4.5
256,2024-05-07,S017,North,P3651,Electronics,381.25,5,5,292.55,1810.94,421.32,C19252,41,Female,Platinum,Mobile Money,Holiday Sale,1,493,3.7
257,2024-11-11,S012,Central,P2874,Furniture,843.91,2,25,530.75,1265.87,469.74,C35622,59,Female,None,Online,None,0,92,4.0
258,2024-05-22,S004,Central,P1951,Furniture,361.64,13,20,293.43,3761.06,709.38,C35736,35,Male,None,Card,Clearance,0,398,3.7
259,2025-01-26,S004,South,P6860,Groceries,598.88,5,0,370.94,2994.4,1139.7,C72685,18,Male,Gold,Card,Clearance,0,444,1.7
260,2024-05-08,S001,North,P5486,Groceries,380.82,1,10,264.84,342.74,104.38,C99996,20,Female,Platinum,Online,Weekend Deal,1,0,4.0
261,2024-06-14,S018,East,P3757,Office Supplies,675.65,3,20,504.64,1621.56,410.42,C30468,37,Female,Silver,Card,Holiday Sale,1,458,1.1
262,2024-08-12,S007,East,P8450,Groceries,619.77,14,10,428.54,7809.1,2409.5,C26446,30,Female,Gold,Card,Clearance,1,114,1.3
263,2025-09-14,S020,Central,P1410,Clothing,889.3,10,5,723.9,8448.35,1571.3,C83717,29,Female,Platinum,Online,Holiday Sale,0,483,4.0
264,2025-11-06,S014,West,P1775,Office Supplies,568.66,1,25,354.09,426.5,160.93,C32912,42,Male,Gold,Online,Holiday Sale,1,400,4.4
265,2025-09-07,S002,South,P9327,Electronics,954.57,4,10,773.51,3436.45,651.82,C70444,38,Male,Silver,Card,Holiday Sale,0,287,1.2
266,2025-12-26,S011,West,P8131,Electronics,669.45,3,10,340.47,1807.52,888.25,C30899,54,Female,None,Cash,Weekend Deal,1,380,1.5
267,2025-05-26,S020,East,P7942,Furniture,996.72,8,20,693.8,6379.01,1938.69,C76700,55,Female,Platinum,Card,Holiday Sale,1,220,1.5
268,2025-07-06,S011,West,P8869,Electronics,754.98,10,25,599.74,5662.35,1164.3,C74301,70,Male,Gold,Card,None,1,234,1.6
269,2025-11-29,S007,South,P3136,Furniture,591.29,14,25,437.45,6208.55,1615.32,C83787,22,Female,Gold,Online,Clearance,0,339,3.9
270,2024-12-20,S020,North,P7163,Electronics,360.56,9,0,307.48,3245.04,477.72,C99723,42,Female,Platinum,Cash,None,1,437,2.5
271,2025-12-07,S004,North,P3562,Clothing,705.73,8,15,563.64,4798.96,966.21,C12331,18,Female,Gold,Online,Loyalty Offer,1,478,3.0
272,2024-11-07,S017,North,P1665,Groceries,19.67,5,0,12.22,98.35,37.25,C87046,50,Female,Platinum,Mobile Money,Clearance,1,246,3.5
273,2025-05-24,S016,East,P6986,Electronics,700.01,7,0,491.79,4900.07,1457.54,C50115,50,Male,None,Cash,Loyalty Offer,0,121,4.4
274,2024-02-12,S012,West,P7854,Groceries,290.81,3,5,235.35,828.81,158.06,C46800,50,Female,Silver,Online,Holiday Sale,0,375,3.1
275,2024-02-06,S017,Central,P2789,Electronics,49.72,6,10,40.81,268.49,48.11,C88048,73,Female,Silver,Cash,None,0,61,2.4
276,2024-11-16,S002,East,P5944,Furniture,637.25,11,25,334.98,5257.31,2493.73,C27006,27,Female,Gold,Mobile Money,None,0,421,1.0
277,2024-02-20,S012,West,P3228,Electronics,575.27,2,15,370.0,977.96,348.96,C94549,36,Male,None,Online,Clearance,0,175,3.0
278,2025-01-14,S001,North,P3952,Office Supplies,705.27,14,5,536.78,9380.09,2240.92,C93546,54,Male,Gold,Cash,None,0,324,4.0
279,2025-10-09,S004,North,P5407,Groceries,161.9,3,10,139.94,437.13,59.29,C46347,67,Male,Gold,Card,None,0,337,1.2
280,2024-12-17,S018,Central,P5948,Electronics,537.26,13,25,294.42,5238.28,2367.69,C12439,66,Male,Silver,Online,Loyalty Offer,1,16,3.1
281,2025-06-18,S009,East,P3295,Groceries,904.17,4,5,589.18,3435.85,1196.96,C56607,55,Male,Gold,Mobile Money,Clearance,1,134,2.8
282,2025-07-26,S018,Central,P9483,Furniture,663.84,12,25,586.23,5974.56,698.49,C84638,43,Female,None,Card,Loyalty Offer,0,313,2.8
283,2025-01-08,S020,East,P8612,Clothing,307.01,8,25,251.78,1842.06,331.38,C51640,50,Male,None,Cash,None,0,307,1.8
284,2024-01-25,S002,East,P2659,Furniture,485.61,13,10,423.93,5681.64,721.66,C78819,67,Male,None,Mobile Money,Holiday Sale,1,475,1.0
285,2025-07-30,S004,West,P5015,Office Supplies,128.62,13,10,82.78,1504.85,536.33,C74007,23,Female,Gold,Mobile Money,None,1,50,2.4
286,2025-11-13,S006,Central,P6316,Groceries,151.27,5,10,105.69,680.72,205.11,C72178,54,Male,Gold,Mobile Money,Holiday Sale,1,121,1.4
287,2024-10-21,S003,East,P2338,Office Supplies,142.6,5,15,76.78,606.05,279.73,C74207,39,Female,Gold,Cash,None,1,380,3.2
288,2024-11-30,S016,North,P2636,Electronics,606.98,15,5,416.17,8649.47,2719.04,C78058,25,Female,Silver,Online,Clearance,1,7,1.9
289,2024-08-05,S013,South,P5267,Clothing,226.23,7,0,156.67,1583.61,486.92,C94416,45,Male,Silver,Mobile Money,None,0,194,2.8
290,2024-07-24,S019,Central,P2490,Clothing,180.36,14,5,130.73,2398.79,660.08,C24165,28,Male,Gold,Card,Weekend Deal,1,411,3.4
291,2025-09-13,S012,Central,P1891,Groceries,526.2,10,25,369.47,3946.5,1175.48,C86989,30,Male,Silver,Online,None,1,278,4.1
292,2025-11-30,S013,East,P5616,Groceries,394.12,14,10,219.24,4965.91,2203.49,C34234,72,Male,Platinum,Online,Holiday Sale,0,410,5.0
293,2024-08-06,S005,North,P2363,Office Supplies,189.48,1,20,113.1,151.58,61.1,C87629,48,Male,Silver,Card,Weekend Deal,0,22,3.1
294,2025-03-03,S007,West,P8471,Electronics,47.13,3,5,26.25,134.32,59.51,C24482,21,Male,Gold,Online,Holiday Sale,0,268,3.3
295,2024-10-18,S019,Central,P4374,Clothing,487.19,3,25,382.51,1096.18,235.53,C57176,72,Female,Platinum,Card,None,1,208,1.2
296,2024-01-27,S001,North,P9003,Electronics,773.59,10,5,538.01,7349.11,2238.01,C19561,70,Female,None,Online,Loyalty Offer,1,125,1.6
297,2025-02-05,S003,South,P6523,Electronics,944.38,12,5,804.82,10765.93,1590.98,C76213,35,Female,Silver,Mobile Money,None,1,207,4.0
298,2025-11-07,S001,Central,P6551,Office Supplies,366.56,7,0,206.78,2565.92,1118.46,C12315,22,Female,Platinum,Cash,Holiday Sale,0,372,1.5
299,2024-12-12,S013,West,P8899,Groceries,208.79,11,25,158.23,1722.52,417.12,C57146,62,Female,Gold,Online,Loyalty Offer,0,457,4.6
300,2025-06-28,S004,East,P5795,Clothing,362.23,11,25,215.29,2988.4,1212.26,C60381,55,Female,Platinum,Cash,Weekend Deal,1,487,3.1
301,2024-09-02,S014,South,P9491,Furniture,482.71,3,25,243.82,1086.1,537.5,C18850,45,Female,Silver,Cash,Holiday Sale,0,24,2.1
302,2025-07-19,S001,West,P5529,Office Supplies,837.8,12,15,558.28,8545.56,2851.1,C64120,66,Female,Gold,Cash,None,0,186,3.8
303,2024-09-20,S009,Central,P5031,Office Supplies,484.24,4,25,399.42,1452.72,254.46,C10645,41,Female,Silver,Mobile Money,Clearance,0,451,4.9
304,2024-07-13,S020,East,P6500,Groceries,534.33,6,10,365.93,2885.38,909.36,C84152,54,Female,Gold,Online,Holiday Sale,0,384,3.5
305,2024-10-31,S014,South,P1150,Electronics,728.93,3,0,655.32,2186.79,220.83,C20153,39,Female,Gold,Card,Loyalty Offer,1,407,2.4
306,2025-12-14,S013,West,P2171,Office Supplies,92.17,2,15,78.39,156.69,23.43,C85191,20,Female,Platinum,Card,None,0,224,1.1
307,2025-05-25,S002,West,P6871,Groceries,891.51,1,15,771.84,757.78,101.72,C54448,19,Female,Gold,Card,Clearance,0,430,1.5
308,2024-10-10,S011,North,P5032,Furniture,736.2,4,25,559.6,2208.6,529.8,C18216,39,Male,Gold,Online,Loyalty Offer,0,67,2.9
309,2025-03-23,S016,East,P1161,Furniture,830.38,8,10,571.85,5978.74,1861.42,C48128,27,Male,Gold,Card,Holiday Sale,1,427,1.2
310,2025-06-18,S014,East,P2986,Furniture,933.83,8,15,629.89,6350.04,2066.79,C91242,59,Male,Silver,Online,Clearance,0,129,1.7
311,2024-06-02,S012,Central,P3720,Groceries,935.28,9,25,599.59,6313.14,2265.91,C50907,36,Female,Gold,Online,Weekend Deal,0,458,2.2
312,2025-08-14,S019,North,P9022,Furniture,161.22,12,15,104.74,1644.44,576.1,C15473,65,Female,Silver,Cash,Weekend Deal,0,79,1.8
313,2025-02-22,S008,North,P2706,Electronics,42.5,9,25,35.94,286.88,44.28,C98668,48,Male,None,Cash,Holiday Sale,1,194,4.0
314,2025-12-25,S012,East,P7034,Furniture,769.31,14,5,547.8,10231.82,2946.08,C70576,48,Female,Silver,Cash,Holiday Sale,1,389,4.7
315,2024-08-22,S005,Central,P6299,Furniture,864.88,2,25,447.86,1297.32,625.53,C96117,25,Male,Platinum,Cash,Holiday Sale,0,92,3.7
316,2025-10-08,S001,West,P7425,Clothing,176.16,1,25,147.81,132.12,21.26,C40009,32,Male,Silver,Online,Weekend Deal,0,176,1.9
317,2025-01-04,S008,North,P1347,Electronics,513.4,7,15,262.4,3054.73,1493.45,C80175,33,Female,Gold,Mobile Money,Holiday Sale,0,291,4.1
318,2024-03-20,S012,North,P1186,Clothing,137.41,8,15,75.52,934.39,420.85,C94481,19,Female,Gold,Cash,Weekend Deal,1,150,1.9
319,2024-07-30,S009,South,P3353,Electronics,641.55,9,15,452.77,4907.86,1444.17,C46226,47,Male,None,Online,Holiday Sale,0,361,2.8
320,2025-08-21,S019,East,P1996,Furniture,566.48,15,20,485.24,6797.76,974.88,C42480,28,Male,Gold,Card,Loyalty Offer,1,72,4.0
321,2024-01-08,S001,East,P7207,Office Supplies,294.4,9,15,236.0,2252.16,446.76,C37023,68,Female,Platinum,Mobile Money,Loyalty Offer,0,498,2.1
322,2024-04-08,S019,North,P9470,Groceries,706.9,12,15,412.03,7210.38,3007.67,C29509,63,Male,Gold,Cash,Holiday Sale,0,187,1.9
323,2024-05-02,S018,South,P1112,Office Supplies,815.38,8,5,563.91,6196.89,1911.17,C52895,52,Male,Platinum,Card,Holiday Sale,1,309,3.4
324,2024-08-03,S009,East,P7468,Office Supplies,470.46,3,25,263.74,1058.53,465.12,C19706,52,Female,None,Cash,Loyalty Offer,0,97,4.3
325,2024-11-08,S017,Central,P3209,Electronics,527.46,9,20,411.65,3797.71,833.83,C73240,62,Female,None,Cash,Holiday Sale,0,158,2.0
326,2025-03-03,S010,East,P1351,Electronics,185.61,13,0,147.57,2412.93,494.52,C98565,18,Female,None,Mobile Money,Clearance,1,392,3.2
327,2024-03-18,S015,North,P3518,Furniture,81.09,5,5,49.95,385.18,147.91,C62156,58,Male,None,Mobile Money,Loyalty Offer,0,490,2.6
328,2024-01-04,S001,Central,P5556,Electronics,428.68,10,10,268.07,3858.12,1445.49,C99583,66,Female,None,Mobile Money,Weekend Deal,1,248,3.1
329,2025-05-28,S020,East,P4983,Clothing,75.35,8,15,46.13,512.38,198.7,C38470,37,Male,None,Card,Weekend Deal,0,260,1.2
330,2024-11-18,S012,East,P9313,Electronics,794.81,5,0,487.47,3974.05,1536.7,C74297,63,Male,Platinum,Card,Loyalty Offer,0,296,5.0
331,2025-03-01,S017,Central,P4975,Groceries,993.41,12,10,785.1,10728.83,2249.75,C21382,31,Female,Platinum,Card,Loyalty Offer,1,206,3.3
332,2024-09-13,S001,South,P9374,Furniture,425.83,6,15,250.94,2171.73,891.94,C54842,74,Male,None,Card,Loyalty Offer,1,491,3.4
333,2024-06-08,S007,East,P4363,Office Supplies,977.81,11,5,721.38,10218.11,2679.69,C53796,28,Female,None,Online,Clearance,0,463,3.3
334,2024-05-03,S019,East,P4384,Office Supplies,931.7,14,5,620.74,12391.61,4135.77,C48677,44,Female,Silver,Mobile Money,None,0,132,3.9
335,2024-01-03,S017,East,P9967,Office Supplies,813.98,6,5,709.36,4639.69,596.33,C18947,26,Female,Silver,Cash,Loyalty Offer,0,370,1.0
336,2025-12-24,S020,Central,P8727,Electronics,987.35,9,10,829.67,7997.53,1277.21,C90751,68,Female,Silver,Mobile Money,Holiday Sale,0,391,2.2
337,2025-12-11,S013,Central,P6572,Furniture,886.95,11,15,516.89,8292.98,3460.06,C30087,75,Male,Gold,Cash,Clearance,1,395,2.9
338,2024-04-14,S009,East,P3734,Clothing,374.12,7,0,218.53,2618.84,1089.13,C54675,57,Female,None,Online,Clearance,1,314,1.3
339,2024-12-30,S015,West,P3133,Electronics,185.47,10,15,152.21,1576.49,282.71,C57800,58,Female,Silver,Online,Weekend Deal,1,93,1.5
340,2024-02-17,S005,South,P6529,Clothing,354.5,5,20,192.81,1418.0,646.76,C82166,49,Male,Gold,Mobile Money,Loyalty Offer,0,44,4.3
341,2024-03-03,S001,North,P4057,Electronics,781.46,2,20,432.21,1250.34,558.8,C52550,45,Male,None,Mobile Money,Loyalty Offer,0,423,1.2
342,2024-03-22,S015,East,P4352,Clothing,406.9,15,15,257.41,5187.97,1906.0,C40389,32,Female,Silver,Card,Weekend Deal,1,99,5.0
343,2024-01-12,S002,North,P8296,Electronics,641.78,5,25,401.45,2406.67,901.24,C82031,34,Male,None,Cash,Clearance,0,398,1.4
344,2025-02-24,S017,West,P9161,Groceries,110.44,14,5,91.12,1468.85,256.96,C24386,24,Male,Silver,Online,Weekend Deal,0,197,2.7
345,2025-09-17,S017,West,P2379,Office Supplies,364.94,4,5,299.93,1386.77,247.04,C81090,48,Male,Gold,Card,Weekend Deal,0,32,3.7
346,2024-11-30,S004,Central,P1691,Office Supplies,757.37,13,10,519.07,8861.23,2788.11,C54301,21,Female,Gold,Online,Weekend Deal,0,288,3.3
347,2024-02-23,S008,East,P9847,Clothing,179.78,4,15,145.23,611.25,117.47,C63502,52,Female,Silver,Card,Weekend Deal,0,289,3.7
348,2025-10-29,S020,North,P6511,Office Supplies,748.44,11,0,607.34,8232.84,1552.1,C98143,54,Female,None,Mobile Money,Clearance,0,132,1.3
349,2024-08-25,S003,South,P9729,electrnics,369.58,14,20,185.29,4139.3,2064.05,C50306,26,Female,Silver,Online,Clearance,1,246,4.0
350,2024-05-23,S002,South,P2266,Furniture,136.64,1,20,120.87,109.31,12.62,C94498,29,Female,Gold,Mobile Money,None,0,157,2.0
351,2024-07-08,S009,East,P2731,Furniture,929.03,1,10,574.77,836.13,318.83,C22436,23,Female,Gold,Mobile Money,Loyalty Offer,1,208,3.0
352,2025-02-18,S002,North,P3643,Furniture,734.39,1,15,618.93,624.23,98.14,C97928,29,Female,Silver,Card,Weekend Deal,1,349,2.9
353,2024-12-04,S019,,P8542,Clothing,614.38,8,20,524.09,3932.03,577.86,C96740,24,Male,Silver,Card,None,0,434,4.2
