TransactionID,Date,Region,Category,Quantity,UnitPrice,Discount,Sales,Gender,Age
382,2025-02-10,East,Clothing,9,460.86,0.05,3940.3529999999996,Male,37
383,2025-12-24,North,Furniture,7,366.33,0.05,2436.0944999999997,Male,45
384,2025-03-01,East,Furniture,8,308.09,0.0,2464.72,Male,18
385,2025-12-29,West,Office Supplies,3,352.24,0.05,1003.884,Female,28
386,2025-07-10,North,Electronics,3,376.14,0.1,1015.5780000000001,Female,69
387,2025-08-08,North,Clothing,5,264.31,0.1,1189.395,Female,50
388,2025-07-04,South,Office Supplies,1,252.31,,252.31,Male,34
389,2025-02-22,South,Electronics,10,338.69,0.0,3386.9,Male,18
390,2025-05-06,South,Furniture,1,238.52,0.15,202.742,Male,53
391,2025-12-02,West,Office Supplies,7,116.14,0.05,772.331,Female,70
392,2025-02-09,North,Furniture,10,189.54,,1895.3999999999999,Male,69
393,2025-09-22,West,Office Supplies,1,477.27,0.0,477.27,Female,38
394,2025-02-14,South,Office Supplies,9,231.09,0.1,1871.829,Female,65
395,2025-11-15,West,Furniture,4,234.64,,938.56,Male,27
396,2025-01-04,East,Electronics,7,16.84,,117.88,Female,18
397,2025-12-03,North,Furniture,7,425.26,0.1,2679.138,Male,44
398,2025-09-09,East,Electronics,1,486.42,0.05,462.099,Male,32
399,2025-09-24,West,Electronics,7,351.92,0.1,2217.096,Male,50
400,2025-03-10,North,Clothing,7,42.04,,294.28,Male,33
401,2025-05-30,East,Office Supplies,5,426.2,0.15,1811.35,Female,35
402,2025-04-30,North,Furniture,2,472.06,0.05,896.914,Male,28
403,2025-08-19,East,Furniture,8,160.45,0.0,1283.6,Female,37
404,2025-08-26,South,Office Supplies,5,426.98,0.0,2134.9,Male,31
405,2025-06-17,East,Clothing,3,50.15,0.05,142.92749999999998,Male,61
406,2025-06-03,North,Clothing,5,410.94,0.05,1951.9649999999997,Female,53
407,2025-10-09,South,Electronics,4,51.89,0.0,207.56,Male,21
408,2025-04-24,East,Electronics,3,103.08,0.15,262.854,Female,70
409,2025-02-08,West,Furniture,1,498.59,0.05,473.66049999999996,Male,69
410,2025-06-19,North,Furniture,2,26.13,0.15,44.421,Female,70
411,2025-07-22,South,Office Supplies,8,19.59,0.15,133.212,Male,29
412,2025-05-21,North,Furniture,5,225.78,0.05,1072.455,Female,49
413,2025-07-30,East,Clothing,9,242.12,0.0,2179.08,Male,44
414,2025-04-13,North,Clothing,9,128.33,,1154.97,Female,48
415,2025-10-06,East,Clothing,8,175.3,,1402.4,Female,29
416,2025-01-14,East,Electronics,6,300.57,0.0,1803.42,Female,51
417,2025-07-03,North,Furniture,10,499.8,0.05,4748.099999999999,Male,35
418,2025-10-01,West,Office Supplies,1,383.2,0.05,364.03999999999996,Male,29
419,2025-05-02,North,Office Supplies,10,162.41,0.1,1461.69,Male,54
420,2025-04-07,West,Electronics,8,273.35,0.05,2077.46,Male,21
421,2025-04-30,West,Electronics,10,113.31,,1133.1,Female,57
422,2025-04-14,East,Electronics,3,173.68,0.05,494.98799999999994,Male,27
423,2025-10-28,East,Electronics,3,388.31,,1164.93,Female,63
424,2025-12-06,East,Office Supplies,7,295.08,0.1,1859.004,Male,28
425,2025-08-12,East,Furniture,8,326.34,0.05,2480.1839999999997,Male,42
426,2025-06-07,West,Electronics,5,68.04,0.0,340.20000000000005,Male,56
427,2025-06-12,North,Clothing,10,114.34,,1143.4,Male,39
428,2025-02-09,South,Electronics,4,176.67,0.1,636.012,Female,46
429,2025-01-06,East,Office Supplies,5,108.79,0.0,543.95,Male,64
430,2025-01-01,South,Clothing,1,196.04,0.15,166.634,Female,42
431,2025-06-29,South,Furniture,9,190.8,0.15,1459.62,Female,22
432,2025-01-18,North,Electronics,5,14.94,0.1,67.23,Female,28
433,2025-07-12,North,Office Supplies,3,367.33,,1101.99,Female,63
434,2025-01-16,West,Furniture,7,471.51,0.05,3135.5414999999994,Male,24
435,2025-06-19,East,Office Supplies,4,487.33,0.15,1656.9219999999998,Female,33
436,2025-02-19,West,Furniture,1,199.49,,199.49,Male,41
437,2025-01-02,West,Furniture,7,48.38,,338.66,Male,19
438,2025-04-16,West,Electronics,3,320.9,0.0,962.6999999999999,Female,68
439,2025-07-23,North,Clothing,8,247.1,0.1,1779.12,Male,41
440,2025-07-15,East,Clothing,6,97.36,0.0,584.16,Female,34
441,2025-04-26,North,Electronics,5,284.3,0.05,1350.425,Female,69
442,2025-10-05,South,Electronics,7,485.5,,3398.5,Female,70
443,2025-09-25,South,Clothing,7,482.99,0.15,2873.7905,Female,23
444,2025-07-22,South,Electronics,1,253.54,,253.54,Female,29
445,2025-03-27,North,Clothing,4,405.19,0.05,1539.722,Male,61
446,2025-08-11,East,Office Supplies,4,498.65,0.05,1894.87,Male,23
447,2025-07-18,East,Clothing,9,201.69,0.1,1633.689,Male,68
448,2025-12-25,North,Clothing,10,295.85,0.15,2514.725,Male,27
449,2025-10-18,North,Electronics,10,293.43,0.0,2934.3,Female,52
450,2025-06-26,West,Electronics,7,135.75,0.15,807.7125,Male,35
451,2025-07-26,North,Clothing,3,311.03,0.15,793.1265,Female,62
452,2025-05-02,East,Electronics,1,374.15,0.1,336.735,Female,70
453,2025-06-05,North,Furniture,5,143.77,0.15,611.0225,Male,37
454,2025-08-15,North,Furniture,6,138.36,0.15,705.6360000000001,Female,31
455,2025-07-28,North,Furniture,8,380.95,0.1,2742.84,Male,37
456,2025-12-30,North,Furniture,9,204.68,,1842.1200000000001,Male,30
457,2025-01-30,East,Furniture,4,21.37,0.0,85.48,Female,41
458,2025-08-26,North,electrnics,9,201.49,0.0,1813.41,Female,49
459,2025-11-01,East,Office Supplies,8,92.9,0.15,631.72,Male,34
460,2025-12-19,North,Furniture,2,146.11,0.15,248.38700000000003,Male,32
461,2025-11-28,West,Electronics,4,340.46,0.1,1225.656,Male,48
462,2025-03-09,South,Office Supplies,3,302.57,0.0,907.71,Female,63
463,2025-12-30,,Clothing,5,214.78,0.15,912.815,Female,31
464,2025-08-27,West,Electronics,5,340.21,,1701.05,Male,50
465,2025-12-06,East,Office Supplies,6,282.92,,1697.52,Male,48
466,2025-02-02,East,Office Supplies,6,494.24,0.1,2668.896,Female,30
467,2025-03-18,West,Office Supplies,9,383.91,0.0,3455.19,Male,64
468,2025-01-14,West,Clothing,8,498.75,0.1,3591.0,Female,65
469,2025-01-19,South,Office Supplies,10,355.49,,3554.9,Male,61
470,2025-10-01,East,Furniture,8,453.73,0.1,3266.856,Male,36
471,2025-02-19,South,Office Supplies,8,68.33,0.1,491.976,Male,32
472,2025-07-01,West,Office Supplies,4,373.38,0.1,1344.1680000000001,Female,34
473,2025-10-27,West,Electronics,5,234.56,0.0,1172.8,Male,48
474,2025-04-10,East,Clothing,9,64.31,0.15,491.97149999999993,Male,27
475,2025-03-12,West,Furniture,4,174.62,,698.48,Female,63
476,2025-04-03,East,Electronics,2,246.35,0.05,468.06499999999994,Male,46
477,2025-05-21,South,Clothing,4,381.79,0.05,1450.802,Male,26
478,2025-11-11,West,Clothing,7,318.58,0.15,1895.551,Female,18
479,2025-01-20,North,Office Supplies,9,103.71,0.1,840.051,Male,19
480,2025-12-13,South,Office Supplies,1,315.21,0.05,299.44949999999994,Female,26
481,2025-02-22,South,Electronics,7,254.15,0.1,1601.145,Male,37
482,2025-05-29,East,Clothing,8,365.28,,2922.24,Male,39
483,2025-09-08,West,Electronics,6,376.31,0.05,2144.967,Male,32
484,2025-03-09,South,Electronics,4,368.37,,1473.48,Female,63
485,2025-11-30,North,Electronics,1,190.72,0.1,171.648,Male,59
486,2025-01-11,West,Clothing,1,346.43,0.15,294.4655,Male,53
487,2025-05-10,North,Office Supplies,8,352.42,0.05,2678.392,Female,60
488,2025-02-21,South,Clothing,9,138.64,,1247.7599999999998,Male,50
489,2025-11-13,West,Furniture,2,144.94,0.0,289.88,Male,67
490,2025-05-15,West,Office Supplies,9,486.69,0.1,3942.1890000000003,Male,20
491,2025-10-08,East,Furniture,8,455.63,0.15,3098.284,Male,18
492,2025-12-10,West,Furniture,2,453.91,,907.82,Male,67
493,2025-09-19,East,Furniture,2,363.16,0.0,726.32,Female,36
494,2025-05-16,North,Office Supplies,8,29.79,0.05,226.404,Female,69
495,2025-12-13,North,Electronics,6,215.87,0.0,1295.22,Male,26
496,2025-12-06,East,Electronics,3,167.69,0.15,427.60949999999997,Female,70
497,2025-06-25,West,Office Supplies,3,61.35,0.15,156.4425,Female,62
498,2025-09-02,North,Furniture,7,326.18,0.05,2169.097,Male,28
499,2025-02-23,West,Furniture,7,456.06,0.15,2713.557,Female,67
500,2025-07-03,West,Clothing,10,19.26,0.05,182.97,Male,44
501,2025-08-14,North,Furniture,1,36.35,0.1,32.715,Female,51
502,2025-09-25,West,Office Supplies,10,52.14,0.05,495.3299999999999,Female,27
503,2025-10-13,West,Clothing,10,32.01,0.05,304.09499999999997,Male,22
504,2025-09-09,North,Furniture,6,124.24,0.1,670.896,Female,43
505,2025-05-01,West,Electronics,2,232.25,,464.5,Female,46
506,2025-06-11,North,Clothing,2,490.43,0.0,980.86,Female,20
507,2025-10-13,East,Furniture,9,5.08,0.0,45.72,Female,39
508,2025-07-06,East,Clothing,1,409.21,0.15,347.82849999999996,Female,63
509,2025-08-20,North,Office Supplies,2,53.23,0.05,101.13699999999999,Female,58
510,2025-05-30,North,Furniture,9,263.38,0.0,2370.42,Female,26
511,2025-07-29,South,Electronics,2,130.87,0.05,248.653,Female,31
512,2025-08-23,West,Electronics,4,359.81,0.0,1439.24,Male,67
513,2025-08-19,South,Clothing,8,330.94,,2647.52,Male,51
514,2025-01-25,West,Furniture,9,467.98,,4211.82,Male,64
515,2025-03-07,East,Clothing,2,196.77,,393.54,Female,56
516,2025-12-21,East,Clothing,4,140.43,0.1,505.54800000000006,Male,26
517,2025-07-31,East,Office Supplies,10,351.51,,3515.1,Male,30
518,2025-04-18,South,Furniture,10,358.62,0.1,3227.58,Female,63
519,2025-03-01,West,Office Supplies,6,283.33,,1699.98,Female,69
520,2025-01-07,South,Electronics,9,57.7,0.15,441.40500000000003,Male,30
521,2025-05-17,South,Electronics,3,491.85,0.1,1327.9950000000001,Female,31
522,2025-10-05,North,Furniture,1,182.55,0.15,155.16750000000002,Female,33
523,2025-09-19,West,Clothing,5,348.0,0.0,1740.0,Female,68
524,2025-12-17,North,Office Supplies,6,483.09,0.0,2898.54,Male,57
525,2025-08-15,South,Furniture,4,456.19,0.1,1642.284,Female,46
526,2025-04-01,North,Clothing,2,97.55,0.05,185.345,Male,45
527,2025-05-23,East,Electronics,9,135.8,0.05,1161.09,Female,47
528,2025-12-30,North,Office Supplies,3,24.77,0.1,66.879,Female,68
529,2025-10-21,South,Furniture,9,182.25,0.1,1476.2250000000001,Male,68
530,2025-09-16,West,Electronics,3,210.89,,632.67,Female,32
531,2025-04-20,South,Clothing,6,168.88,0.1,911.952,Male,25
532,2025-12-09,South,Electronics,6,225.61,,1353.66,Female,42
533,2025-02-28,North,Office Supplies,7,132.01,0.1,831.663,Female,49
534,2025-01-23,East,Electronics,5,449.65,0.05,2135.8375,Male,28
535,2025-10-03,South,Furniture,9,8.63,0.0,77.67,Female,24
536,2025-04-16,North,Furniture,9,415.23,0.15,3176.5095,Male,47
537,2025-06-19,South,Office Supplies,1,48.32,0.0,48.32,Male,54
538,2025-04-27,West,Clothing,5,206.78,0.15,878.815,Female,19
539,2025-07-19,North,Electronics,2,269.74,,539.48,Male,40
540,2025-09-15,North,Office Supplies,2,148.47,0.1,267.246,Female,42
541,2025-07-22,South,Furniture,1,239.62,,239.62,Female,68
542,2025-10-07,East,Office Supplies,5,480.27,0.05,2281.2825,Male,53
543,2025-10-12,West,Electronics,3,66.0,0.0,198.0,Female,31
544,2025-06-26,South,Furniture,4,209.26,,837.04,Male,32
545,2025-11-12,North,Clothing,5,101.19,0.05,480.6525,Male,36
546,2025-12-10,West,Office Supplies,2,129.09,0.05,245.271,Female,26
547,2025-12-10,North,Furniture,4,54.52,,218.08,Female,49
548,2025-08-19,South,Office Supplies,6,310.09,0.1,1674.486,Female,45
549,2025-03-28,West,Office Supplies,1,160.04,0.05,152.03799999999998,Female,26
550,2025-12-14,West,Office Supplies,6,439.55,0.15,2241.705,Female,49
551,2025-10-10,North,Office Supplies,2,92.01,,184.02,Male,52
552,2025-04-11,North,Electronics,5,368.1,0.0,1840.5,Male,70
553,2025-10-25,South,Electronics,10,205.54,,2055.4,Female,52
554,2025-10-04,East,Clothing,8,328.68,0.05,2497.968,Male,67
555,2025-10-29,North,Clothing,5,71.27,,356.34999999999997,Female,50
556,2025-01-06,South,Furniture,4,424.75,,1699.0,Female,28
557,2025-04-02,West,Office Supplies,10,474.61,0.05,4508.795,Male,32
558,2025-09-07,South,Electronics,4,36.12,0.1,130.03199999999998,Male,51
559,2025-07-04,North,Electronics,7,237.49,0.15,1413.0655,Female,24
560,2025-12-27,East,Furniture,9,318.62,0.1,2580.822,Female,59
561,2025-07-13,East,Clothing,6,295.9,0.0,1775.3999999999999,Male,51
562,2025-07-27,West,Clothing,6,409.53,0.1,2211.462,Male,50
563,2025-03-13,East,Furniture,8,86.97,0.0,695.76,Male,29
564,2025-03-22,South,Clothing,6,303.0,0.0,1818.0,Female,64
565,2025-02-28,South,Furniture,8,339.24,0.15,2306.832,Female,19
566,2025-05-05,South,Furniture,1,68.3,,68.3,Male,54
567,2025-03-17,West,Electronics,1,87.34,0.05,82.973,Female,23
568,2025-04-21,West,Furniture,8,305.23,0.15,2075.564,Male,44
569,2025-11-04,East,Furniture,3,398.33,0.05,1135.2404999999999,Female,47
570,2025-11-02,West,Furniture,10,39.08,0.15,332.17999999999995,Male,19
571,2025-04-14,West,Furniture,9,430.5,,3874.5,Male,29
572,2025-09-01,North,Electronics,10,301.91,,3019.1000000000004,Female,60
573,2025-03-08,West,Clothing,10,271.95,0.0,2719.5,Female,20
574,2025-12-24,West,Office Supplies,9,217.33,0.15,1662.5745,Male,45
575,2025-03-10,North,Office Supplies,5,241.18,0.05,1145.605,Female,34
576,2025-04-07,North,Electronics,1,356.03,0.0,356.03,Female,59
577,2025-04-16,South,Clothing,6,207.38,0.0,1244.28,Female,34
578,2025-10-02,East,Clothing,7,284.51,,1991.57,Male,44
579,2025-10-10,West,Office Supplies,9,243.82,0.1,1974.9420000000002,Female,54
580,2025-06-26,South,Clothing,7,369.21,0.0,2584.47,Male,24
581,2025-04-20,North,Furniture,9,203.28,0.1,1646.568,Female,58
582,2025-01-03,West,Electronics,2,412.51,0.15,701.2669999999999,Male,34
583,2025-04-24,West,Clothing,6,44.62,0.0,267.71999999999997,Female,63
584,2025-11-02,West,Clothing,1,473.13,0.05,449.4735,Male,30
585,2025-12-03,South,Furniture,9,146.57,0.0,1319.1299999999999,Male,41
586,2025-05-03,East,Clothing,1,487.94,0.0,487.94,Female,60
587,2025-07-22,North,Electronics,7,295.11,,2065.77,Male,53
588,2025-05-26,East,Office Supplies,9,457.93,0.1,3709.233,Male,56
589,2025-04-10,North,Office Supplies,8,465.21,,3721.68,Male,44
590,2025-09-17,East,Office Supplies,2,281.52,,563.04,Male,69
591,2025-09-20,East,Clothing,5,438.68,,2193.4,Female,54
592,2025-09-05,West,Electronics,4,379.95,0.15,1291.83,Female,25
593,2025-05-13,South,Office Supplies,2,194.42,0.05,369.39799999999997,Female,40
594,2025-09-22,South,Office Supplies,9,9.81,0.1,79.46100000000001,Male,43
595,2025-12-11,West,Office Supplies,6,42.63,0.05,242.991,Female,31
596,2025-10-21,West,Furniture,5,95.48,0.05,453.53000000000003,Male,65
597,2025-05-04,South,Office Supplies,5,107.36,0.05,509.9599999999999,Male,67
598,2025-02-24,North,Electronics,2,460.49,0.15,782.833,Female,41
599,2025-11-14,East,Clothing,6,248.71,,1492.26,Male,66
600,2025-09-19,South,Electronics,5,201.95,,1009.75,Female,48
601,2025-10-04,South,electrnics,1,253.73,0.15,215.67049999999998,Male,62
602,2025-09-23,North,Furniture,8,161.25,0.0,1290.0,Female,55
603,2025-02-21,South,Office Supplies,6,183.99,0.1,993.546,Male,35
604,2025-08-30,West,Clothing,10,174.83,0.05,1660.885,Male,44
605,2025-12-25,East,Clothing,6,185.71,0.15,947.121,Male,54
606,2025-03-09,East,Furniture,10,344.58,0.0,3445.7999999999997,Female,42
607,2025-04-11,West,Electronics,3,401.02,0.05,1142.907,Male,44
608,2025-09-13,East,Clothing,3,497.8,,1493.4,Female,34
609,2025-10-15,South,Electronics,10,28.62,0.0,286.2,Male,70
610,2025-05-11,West,Office Supplies,8,420.29,0.0,3362.32,Female,41
611,2025-07-04,East,Electronics,9,280.96,0.1,2275.776,Female,25
612,2025-06-29,South,Office Supplies,10,103.48,,1034.8,Female,38
613,2025-12-11,North,Clothing,9,246.31,0.15,1884.2714999999998,Female,47
614,2025-11-20,West,Clothing,3,434.79,0.1,1173.9330000000002,Male,23
615,2025-03-24,East,Office Supplies,6,117.97,0.1,637.038,Female,35
616,2025-08-16,West,Clothing,6,375.21,,2251.2599999999998,Male,29
617,2025-01-12,North,Furniture,3,365.25,0.1,986.1750000000001,Male,43
618,2025-02-22,North,Electronics,2,36.58,0.15,62.18599999999999,Female,51
619,2025-02-12,North,Clothing,2,134.91,0.05,256.329,Female,32
620,2025-05-07,South,Furniture,5,224.36,0.05,1065.71,Male,20
621,2025-12-06,West,Clothing,6,430.88,0.1,2326.752,Female,53
622,2025-08-16,South,Clothing,3,484.92,,1454.76,Female,51
623,2025-11-24,West,Furniture,9,158.28,0.1,1282.068,Male,46
624,2025-06-07,East,Electronics,6,209.04,0.05,1191.528,Male,51
625,2025-03-11,North,Clothing,6,146.95,,881.6999999999999,Female,37
626,2025-01-05,South,Electronics,7,399.99,,2799.9300000000003,Female,30
627,2025-07-30,South,Clothing,9,221.37,0.05,1892.7134999999998,Female,32
628,2025-05-15,East,Office Supplies,2,214.01,0.05,406.61899999999997,Female,44
629,2025-04-07,North,Clothing,2,95.29,0.1,171.52200000000002,Female,35
630,2025-12-25,North,Furniture,10,248.54,0.1,2236.86,Male,52
631,2025-01-12,East,Furniture,3,486.3,0.1,1313.0100000000002,Female,64
632,2025-01-05,West,Furniture,4,49.65,0.0,198.6,Female,44
633,2025-06-09,North,Office Supplies,8,498.99,0.15,3393.132,Male,66
634,2025-03-16,North,Clothing,1,136.92,0.15,116.38199999999999,Male,30
635,2025-05-09,South,Clothing,7,414.98,0.0,2904.86,Female,33
636,2025-01-18,South,Clothing,4,233.11,0.0,932.44,Female,61
637,2025-06-09,North,Office Supplies,6,83.51,0.0,501.06000000000006,Female,58
638,2025-06-02,South,Electronics,4,183.41,0.0,733.64,Male,58
639,2025-08-11,North,Clothing,6,12.46,0.1,67.284,Male,18
640,2025-01-22,South,Office Supplies,10,392.82,0.15,3338.97,Male,33
641,2025-03-22,East,Electronics,8,50.24,,401.92,Male,40
642,2025-11-27,South,Clothing,3,352.16,0.0,1056.48,Male,38
643,2025-10-13,South,Electronics,6,403.74,0.15,2059.074,Female,40
644,2025-03-10,West,Office Supplies,5,449.84,0.15,1911.8199999999997,Female,30
645,2025-10-18,West,Office Supplies,3,274.09,0.1,740.043,Male,22
646,2025-09-29,East,Clothing,3,227.45,0.1,614.1149999999999,Male,67
647,2025-11-23,North,Office Supplies,9,192.63,0.05,1646.9865,Male,38
648,2025-02-02,West,Furniture,9,410.43,0.05,3509.1764999999996,Female,38
649,2025-07-29,North,Electronics,6,59.68,,358.08,Male,29
650,2025-01-17,North,Electronics,4,57.99,0.05,220.362,Female,60
651,2025-09-08,East,Electronics,9,313.87,,2824.83,Female,32
652,2025-11-07,West,Electronics,2,11.48,0.05,21.812,Female,69
653,2025-11-24,East,Electronics,1,183.66,0.15,156.111,Female,51
654,2025-01-21,South,Electronics,2,418.06,0.0,836.12,Male,64
655,2025-04-29,South,Furniture,9,195.74,0.05,1673.577,Female,65
656,2025-02-24,West,Electronics,10,182.19,0.15,1548.615,Male,68
657,2025-04-03,South,Clothing,9,203.77,0.1,1650.537,Female,38
658,2025-10-09,West,Office Supplies,6,423.2,0.15,2158.3199999999997,Male,54
659,2025-10-07,East,Office Supplies,4,190.66,,762.64,Female,46
660,2025-07-23,North,Furniture,1,364.53,0.1,328.077,Female,18
661,2025-06-03,North,Office Supplies,4,111.34,0.1,400.824,Male,24
662,2025-01-20,East,Office Supplies,8,181.05,0.05,1375.98,Male,32
663,2025-05-12,South,Electronics,5,50.49,0.15,214.5825,Female,68
664,2025-09-05,North,Office Supplies,3,246.7,,740.0999999999999,Male,64
665,2025-10-23,East,Office Supplies,7,43.85,0.0,306.95,Female,44
666,2025-03-03,,Clothing,4,375.1,,1500.4,Male,37
667,2025-09-26,South,Office Supplies,1,163.06,,163.06,Male,27
668,2025-01-26,North,Furniture,7,485.66,,3399.6200000000003,Female,36
669,2025-07-21,West,Electronics,3,70.43,0.0,211.29000000000002,Female,34
670,2025-02-13,South,Clothing,7,253.4,0.05,1685.11,Male,49
671,2025-07-22,South,Furniture,10,102.07,,1020.6999999999999,Male,35
672,2025-08-09,North,Electronics,6,343.95,,2063.7,Female,45
673,2025-07-07,North,Office Supplies,6,99.29,0.1,536.166,Male,40
674,2025-11-12,North,Furniture,8,313.48,0.15,2131.664,Male,61
675,2025-07-11,North,Electronics,3,380.08,0.0,1140.24,Male,57
676,2025-03-17,East,Clothing,5,11.8,0.0,59.0,Female,19
677,2025-06-19,South,Office Supplies,4,371.31,0.05,1410.9779999999998,Female,57
678,2025-03-14,North,Office Supplies,1,191.42,,191.42,Male,21
679,2025-05-26,East,Electronics,4,395.65,,1582.6,Female,59
680,2025-01-05,East,Electronics,2,197.38,0.1,355.284,Male,36
681,2025-11-29,North,Office Supplies,7,119.43,0.15,710.6084999999999,Female,56
682,2025-09-30,West,Electronics,2,97.28,,194.56,Male,33
683,2025-09-29,South,Electronics,5,170.12,0.15,723.01,Female,61
684,2025-06-30,East,Electronics,6,314.49,0.05,1792.593,Female,42
685,2025-01-16,South,Office Supplies,9,474.81,0.05,4059.6254999999996,Female,60
686,2025-03-12,South,Clothing,2,366.3,,732.6,Male,54
687,2025-03-20,East,Clothing,7,485.42,,3397.94,Male,31
688,2025-12-01,South,Office Supplies,3,292.61,0.05,833.9385,Male,45
689,2025-03-16,North,Electronics,10,458.97,0.1,4130.7300000000005,Male,38
690,2025-03-16,West,Office Supplies,1,383.89,0.15,326.30649999999997,Female,65
691,2025-11-23,North,Furniture,5,80.22,0.05,381.045,Male,19
692,2025-11-10,South,Furniture,10,137.1,,1371.0,Male,61
693,2025-01-14,South,Clothing,6,44.34,0.15,226.13400000000001,Female,29
694,2025-07-18,South,Furniture,8,239.55,0.05,1820.58,Male,44
695,2025-01-08,South,Furniture,5,475.35,0.05,2257.9125,Male,29
696,2025-08-13,West,Furniture,10,247.52,0.1,2227.6800000000003,Female,43
697,2025-01-22,East,Clothing,10,368.99,0.15,3136.415,Male,51
698,2025-02-25,South,Clothing,8,231.17,0.0,1849.36,Male,53
699,2025-07-18,South,Office Supplies,9,383.75,0.0,3453.75,Female,43
