TransactionID,Date,Branch,CustomerID,Age,Gender,AccountType,TransactionType,Channel,Amount,Balance,Region
271,2025-04-07,Mombasa,98956,65,Female,Savings,Withdrawal,Internet,111019.96,943177.87,Western
272,2025-09-29,Mombasa,84031,46,Female,Current,Deposit,Mobile,36182.28,889993.37,Central
273,2025-04-24,Kisumu,95154,24,Male,Current,Bill Payment,Mobile,110848.85,226554.39,Central
274,2025-09-20,Nakuru,84299,23,Female,Savings,Bill Payment,Mobile,172709.04,550562.82,Central
275,2025-11-17,Nakuru,23381,47,Female,Savings,Withdrawal,Branch,155018.5,136802.36,Central
276,2025-07-27,Mombasa,16189,41,Male,Savings,Loan Repayment,Mobile,91995.17,120537.65,Coast
277,2025-08-07,Nairobi,91418,73,Male,Savings,Transfer,Mobile,73459.78,841474.02,Central
278,2025-05-11,Nairobi,41365,41,Female,Current,Deposit,Internet,20019.09,548833.01,Central
279,2025-01-18,Mombasa,43371,40,Male,Current,Deposit,Branch,22803.88,20956.69,Central
280,2025-02-07,Kisumu,34283,27,Female,Current,Withdrawal,Internet,107732.88,689519.84,Western
281,2025-08-16,Nairobi,13245,39,Male,Current,Loan Repayment,Branch,174624.45,800454.34,Central
282,2025-02-08,Mombasa,91319,70,Female,Current,Withdrawal,Branch,78743.88,873020.43,Central
283,2025-07-04,Kisumu,79240,31,Female,Savings,Loan Repayment,ATM,42354.89,819179.85,Rift Valley
284,2025-06-19,Nakuru,71394,42,Female,Current,Deposit,Internet,115874.41,333779.44,Central
285,2025-05-08,Eldoret,89778,20,Male,Savings,Transfer,Branch,54740.28,500001.73,Western
286,2025-07-02,Nakuru,85173,51,Male,Savings,Loan Repayment,ATM,174489.3,774298.43,Central
287,2025-07-05,Kisumu,41200,73,Male,Savings,Transfer,Internet,147932.47,508907.04,Coast
288,2025-06-29,Nakuru,63210,39,Male,Current,Transfer,Branch,100796.28,894200.28,Coast
289,2025-06-28,Mombasa,27775,31,Male,Current,Bill Payment,Branch,79275.23,772347.74,Coast
290,2025-10-28,Nairobi,28850,37,Female,Current,Loan Repayment,Internet,14792.76,190237.19,Central
291,2025-10-27,Mombasa,49876,55,Female,Current,Transfer,Branch,144268.87,921953.71,Rift Valley
292,2025-06-13,Mombasa,46159,75,Female,Savings,Withdrawal,Internet,47456.61,20065.53,Central
293,2025-07-24,Eldoret,36259,75,Female,Savings,Withdrawal,Mobile,146804.48,963140.16,Central
294,2025-02-10,Nairobi,85429,39,Male,Savings,Withdrawal,Internet,107434.19,875442.12,Western
295,2025-01-15,Mombasa,52145,38,Male,Current,Bill Payment,Internet,34983.51,863304.91,Central
296,2025-02-14,Nakuru,53846,67,Female,Current,Transfer,Branch,174675.51,25740.94,Western
297,2025-10-16,Kisumu,17342,44,Female,Savings,Deposit,ATM,31322.68,142658.04,Central
298,2025-07-03,Kisumu,65473,40,Male,Current,Withdrawal,Internet,162709.47,477561.0,Central
299,2025-11-28,Kisumu,95411,67,Female,Current,Transfer,Internet,26459.74,9040.31,Rift Valley
300,2025-02-21,Kisumu,29738,58,Male,Current,Deposit,ATM,124963.51,122222.41,Coast
301,2025-10-12,Mombasa,43962,56,Female,Savings,Withdrawal,Mobile,105746.75,350828.15,Coast
302,2025-08-15,Eldoret,37936,58,Female,Current,Bill Payment,Mobile,64833.97,903500.65,Central
303,2025-12-04,Nairobi,18577,69,Female,Current,Deposit,Mobile,112883.8,409927.39,Rift Valley
304,2025-12-03,Mombasa,14024,34,Male,Current,Bill Payment,Mobile,46353.0,203205.27,Rift Valley
305,2025-11-26,Kisumu,49119,74,Female,Savings,Loan Repayment,Mobile,95526.5,933887.38,Western
306,2025-03-11,Kisumu,47036,23,Female,Savings,Bill Payment,Mobile,32403.38,682773.36,Rift Valley
307,2025-04-19,Nakuru,16832,74,Male,Current,Deposit,Branch,36541.21,863966.92,Western
308,2025-12-17,Nairobi,24622,27,Male,Savings,Transfer,Mobile,100575.66,351676.8,Coast
309,2025-08-26,Eldoret,21826,44,Female,Current,Transfer,ATM,117096.26,201377.97,Central
310,2025-01-20,Mombasa,76162,56,Male,Current,Deposit,ATM,9758.9,894007.45,Central
311,2025-02-26,Nairobi,73878,26,Female,Savings,Withdrawal,Mobile,137109.57,147935.85,Central
312,2025-09-29,Kisumu,75046,22,Female,Savings,Withdrawal,ATM,54667.27,177219.66,Western
313,2025-05-18,Nairobi,15661,30,Male,Current,Loan Repayment,Internet,53514.87,325711.95,Central
314,2025-12-01,Eldoret,81299,36,Female,Current,Transfer,Branch,84450.15,539996.78,Rift Valley
315,2025-03-19,Eldoret,60517,74,Female,Savings,Deposit,Mobile,121605.2,926283.5,Western
316,2025-12-22,Nakuru,59409,33,Male,Savings,Deposit,ATM,181713.33,49510.03,Western
317,2025-12-17,Eldoret,81951,60,Female,Current,Loan Repayment,ATM,94746.68,647328.11,Rift Valley
318,2025-09-19,Kisumu,87633,52,Female,Savings,Bill Payment,Internet,142463.37,393523.86,Western
319,2025-11-10,Kisumu,19436,58,Male,Current,Transfer,Branch,171555.39,347777.64,Rift Valley
320,2025-10-20,Mombasa,28623,22,Female,Savings,Loan Repayment,Mobile,162689.27,238642.21,Coast
321,2025-03-20,Eldoret,33293,58,Male,Current,Bill Payment,Internet,166440.97,817770.68,Central
322,2025-07-29,Mombasa,42962,42,Male,Current,Transfer,Internet,90615.73,88000.27,Rift Valley
323,2025-05-29,Eldoret,24653,46,Female,Savings,Loan Repayment,Mobile,1283.31,130522.46,Rift Valley
324,2025-09-24,Mombasa,91624,41,Female,Current,Transfer,ATM,111284.46,807.91,Western
325,2025-01-30,Nakuru,33387,37,Female,Current,Transfer,Mobile,53154.26,438067.82,Rift Valley
326,2025-02-15,Mombasa,26816,45,Female,Current,Deposit,Branch,75207.71,41752.49,Western
327,2025-07-28,Eldoret,94959,56,Female,Current,Withdrawal,Branch,169954.56,129473.86,Coast
328,2025-12-31,Nakuru,58805,22,Male,Current,Deposit,ATM,151232.07,379403.09,Rift Valley
329,2025-09-12,Nairobi,24130,55,Female,Current,Bill Payment,Branch,198986.55,176231.29,Central
330,2025-08-14,Eldoret,74391,26,Male,Savings,Withdrawal,Branch,108378.9,925778.51,Western
331,2025-10-11,Kisumu,60789,67,Female,Savings,Deposit,Mobile,169593.03,571025.43,Central
332,2025-02-22,Eldoret,21567,72,Male,Current,Deposit,Mobile,142240.84,482791.46,Central
333,2025-10-09,Eldoret,86538,26,Female,Savings,Withdrawal,Internet,66933.75,518219.14,Central
334,2025-04-06,Nakuru,46001,51,Female,Savings,Transfer,Branch,51079.28,858878.32,Rift Valley
335,2025-09-19,Eldoret,99268,21,Female,Current,Withdrawal,Branch,160414.21,856641.23,Western
336,2025-06-06,Mombasa,27268,21,Male,Current,Bill Payment,Branch,142003.9,141283.17,Western
337,2025-04-13,Eldoret,82892,60,Male,Current,Deposit,ATM,81844.83,564930.81,Western
338,2025-01-19,Kisumu,38795,68,Female,Current,Withdrawal,Mobile,160512.08,592092.14,Rift Valley
339,2025-07-27,Eldoret,36720,74,Male,Savings,Withdrawal,Branch,171638.95,124463.41,Coast
340,2025-02-06,Nakuru,75162,29,Male,Savings,Bill Payment,Mobile,134802.98,674958.48,Western
341,2025-04-19,Nakuru,30834,27,Male,Savings,Bill Payment,ATM,40405.3,91531.92,Central
342,2025-08-01,Mombasa,96360,71,Female,Current,Bill Payment,Mobile,173648.09,923855.65,Coast
343,2025-01-22,Mombasa,68499,36,Male,Current,Loan Repayment,Mobile,61982.37,258039.7,Coast
344,2025-03-19,Mombasa,61314,20,Female,Current,Withdrawal,Internet,44750.65,545719.64,Central
345,2025-04-12,Eldoret,29519,64,Male,Current,Transfer,Branch,22963.12,828494.86,Central
346,2025-12-03,Mombasa,95999,51,Male,Current,Bill Payment,Internet,3652.62,781458.2,Central
347,2025-04-13,Eldoret,46700,73,Female,Savings,Withdrawal,Mobile,94144.09,767773.84,Coast
348,2025-10-24,Kisumu,14247,55,Male,Savings,Transfer,Mobile,188885.76,656531.88,Central
349,2025-03-30,Kisumu,55905,46,Female,Savings,Transfer,Internet,35853.58,787726.17,Western
350,2025-02-05,Nakuru,69635,24,Male,Savings,Loan Repayment,Branch,92333.23,33727.09,Central
351,2025-07-31,Mombasa,64437,54,Female,Savings,Transfer,Mobile,71951.49,662745.83,Central
352,2025-06-19,Nairobi,94510,73,Female,Current,Withdrawal,Internet,18893.24,879061.61,Central
353,2025-03-20,Eldoret,45450,52,Male,Current,Bill Payment,Mobile,32888.95,535467.6,Western
354,2025-07-07,Mombasa,47156,43,Male,Savings,Withdrawal,Mobile,178132.74,15111.39,Central
355,2025-09-08,Nakuru,37647,62,Male,Savings,Withdrawal,Mobile,168230.67,998157.58,Rift Valley
356,2025-07-21,Nakuru,77910,25,Female,Savings,Deposit,Mobile,46860.19,595294.02,Central
357,2025-05-06,Nairobi,88535,39,Male,Savings,Withdrawal,Mobile,162947.69,342071.93,Rift Valley
358,2025-10-31,Mombasa,11411,38,Female,Current,Deposit,ATM,157743.77,148064.83,Coast
359,2025-03-19,Kisumu,28398,31,Male,Savings,Transfer,ATM,199459.03,791588.97,Rift Valley
360,2025-01-20,Eldoret,78885,67,Female,Savings,Loan Repayment,ATM,39887.88,625155.61,Western
361,2025-07-30,Nairobi,95320,63,Female,Savings,Bill Payment,Branch,27074.77,828429.03,Western
362,2025-01-28,Eldoret,99141,55,Male,Current,Bill Payment,Internet,149630.12,593594.81,Central
363,2025-02-04,Kisumu,40420,33,Male,Current,Loan Repayment,Mobile,175524.13,575003.83,Central
364,2025-07-20,Eldoret,92150,61,Female,Current,Bill Payment,ATM,45746.57,671934.19,Western
365,2025-12-06,Nakuru,65914,68,Female,Savings,Transfer,Branch,120805.57,950991.36,Rift Valley
366,2025-08-03,Eldoret,89266,37,Female,Savings,Transfer,Mobile,16711.55,393870.81,Rift Valley
367,2025-11-14,Nairobi,48290,39,Male,Current,Withdrawal,Branch,81548.16,538177.41,Coast
368,2025-03-03,Mombasa,99515,58,Male,Current,Withdrawal,Branch,54368.97,957707.03,Western
369,2025-03-27,Mombasa,56078,74,Female,Current,Bill Payment,Internet,191161.17,506753.86,Coast
370,2025-03-25,Eldoret,79100,18,Male,Savings,Deposit,Mobile,90968.69,809394.68,Western
371,2025-06-30,Nairobi,82440,65,Female,Savings,Transfer,Branch,15272.97,624017.7,Rift Valley
372,2025-05-17,Kisumu,57424,37,Female,Savings,Bill Payment,Branch,72808.14,976198.5,Central
373,2025-12-16,Nairobi,83061,42,Female,Current,Loan Repayment,Mobile,145799.41,749817.14,Central
374,2025-06-16,Eldoret,27955,18,Female,Savings,Withdrawal,ATM,199541.34,173582.68,Western
375,2025-11-18,Mombasa,48164,67,Male,Current,Loan Repayment,Branch,129794.88,804903.66,Rift Valley
376,2025-09-10,Kisumu,46369,38,Male,Current,Deposit,Internet,178754.99,200784.39,Central
377,2025-03-25,Kisumu,78224,28,Female,Savings,Loan Repayment,Internet,194298.61,777078.47,Western
378,2025-12-22,Mombasa,45697,37,Female,Savings,Loan Repayment,Internet,185616.67,403076.95,Western
379,2025-07-05,Eldoret,51894,42,Female,Current,Deposit,Mobile,185167.63,622733.67,Rift Valley
380,2025-11-23,Mombasa,51255,20,Male,Current,Loan Repayment,Branch,132305.85,848099.32,Rift Valley
381,2025-02-09,Kisumu,61333,41,Female,Current,Deposit,Internet,89986.54,11745.51,Western
382,2025-07-01,Nakuru,57160,34,Male,Savings,Loan Repayment,ATM,150771.75,678066.91,Rift Valley
383,2025-12-31,Nairobi,50232,28,Male,Savings,Bill Payment,Branch,168338.82,789745.21,Western
384,2025-07-24,Eldoret,75511,69,Female,Current,Withdrawal,Mobile,106405.19,521193.75,Western
385,2025-03-10,Mombasa,54397,61,Male,Current,Deposit,ATM,170401.71,667812.06,Rift Valley
386,2025-07-26,Mombasa,85198,64,Female,Savings,Withdrawal,Mobile,134342.88,754115.0,Central
387,2025-05-25,Nairobi,95045,42,Female,Savings,Bill Payment,Internet,142432.99,771524.48,Western
388,2025-11-08,Mombasa,39342,37,Male,Current,Loan Repayment,ATM,72007.21,699436.05,Central
389,2025-03-04,Kisumu,38625,18,Female,Savings,Bill Payment,Internet,100723.77,977271.82,Central
390,2025-01-21,Nakuru,71287,25,Female,Savings,Transfer,Internet,192947.23,530692.69,Coast
391,2025-04-22,Nakuru,37391,36,Male,Savings,Withdrawal,ATM,162174.11,268058.06,Western
392,2025-02-02,Kisumu,21733,55,Male,Current,Bill Payment,Branch,45333.64,867653.9,Central
393,2025-07-10,Nakuru,53178,60,Female,Savings,Bill Payment,Mobile,86322.62,969182.89,Rift Valley
394,2025-04-08,Kisumu,90699,30,Male,Current,Withdrawal,Internet,151935.28,76450.16,Central
395,2025-08-13,Mombasa,35786,67,Female,Savings,Loan Repayment,Internet,149555.57,948305.13,Central
396,2025-02-02,Kisumu,36953,44,Male,Current,Loan Repayment,Internet,125552.43,565376.61,Western
397,2025-07-01,Kisumu,23796,20,Male,Current,Bill Payment,ATM,160916.48,455056.2,Central
398,2025-06-25,Nairobi,30168,41,Female,Current,Deposit,Internet,158970.49,476242.36,Coast
399,2025-02-25,Nakuru,83848,34,Female,Savings,Transfer,Internet,131300.41,937515.95,Coast
400,2025-12-30,Kisumu,78024,45,Female,Savings,Bill Payment,Mobile,27749.73,111129.07,Rift Valley
401,2025-01-15,Nairobi,21278,47,Male,Savings,Loan Repayment,ATM,171717.71,338450.03,Rift Valley
402,2025-09-06,Mombasa,10961,33,Male,Current,Bill Payment,ATM,19702.05,877601.14,Coast
403,2025-08-14,Eldoret,84980,55,Female,Savings,Loan Repayment,ATM,172353.67,168973.83,Coast
404,2025-11-29,Eldoret,71828,56,Male,Savings,Bill Payment,Branch,12642.06,238601.02,Coast
405,2025-01-03,Eldoret,84197,68,Male,Savings,Withdrawal,ATM,181607.89,200132.82,Central
406,2025-01-20,Eldoret,16380,43,Male,Savings,Deposit,Branch,52664.71,153412.38,Central
407,2025-09-03,Nairobi,22658,29,Male,Savings,Loan Repayment,Internet,21248.55,786952.75,Rift Valley
408,2025-01-02,Nairobi,13894,53,Male,Savings,Deposit,Internet,91470.6,670703.58,Coast
409,2025-01-13,Mombasa,76454,69,Female,Savings,Deposit,Mobile,134378.7,983305.95,Central
410,2025-10-07,Nakuru,56206,61,Male,Savings,Withdrawal,ATM,18047.67,273998.58,Western
411,2025-06-01,Mombasa,74767,56,Female,Savings,Deposit,ATM,15091.58,113669.54,Coast
412,2025-09-24,Eldoret,69719,44,Male,Savings,Deposit,ATM,143362.49,30621.5,Coast
413,2025-08-09,Nairobi,33568,57,Female,Current,Transfer,Mobile,50604.0,300535.63,Western
414,2025-01-15,Kisumu,60107,24,Male,Current,Withdrawal,Branch,152490.08,836823.7,Western
415,2025-05-21,Mombasa,11724,44,Male,Current,Withdrawal,Internet,184188.58,328708.03,Coast
416,2025-06-25,Nairobi,79732,28,Male,Savings,Transfer,Branch,125432.74,367125.62,Central
417,2025-08-23,Mombasa,37722,51,Male,Savings,Bill Payment,ATM,129594.01,218060.0,Central
418,2025-05-14,Eldoret,25509,29,Female,Savings,Transfer,Branch,49773.1,257129.1,Central
419,2025-02-16,Mombasa,94035,34,Male,Savings,Loan Repayment,ATM,139013.8,303900.23,Central
420,2025-02-04,Nakuru,11905,22,Female,Savings,Withdrawal,ATM,144516.83,648400.02,Western
421,2025-08-19,Mombasa,23118,34,Female,Current,Bill Payment,Mobile,89041.09,728312.82,Central
422,2025-08-24,Kisumu,52295,71,Male,Savings,Bill Payment,Mobile,21404.41,208871.57,Western
423,2025-12-10,Kisumu,46392,57,Male,Savings,Deposit,ATM,31691.32,659247.56,Western
424,2025-12-05,Kisumu,33672,20,Male,Current,Deposit,ATM,76664.06,652227.84,Coast
425,2025-02-01,Nairobi,48782,18,Female,Savings,Transfer,Internet,108482.05,176328.35,Western
426,2025-05-09,Kisumu,58002,28,Male,Savings,Withdrawal,Internet,152183.39,932255.01,Central
427,2025-04-25,Mombasa,38707,66,Female,Current,Withdrawal,Branch,52657.94,7539.34,Central
428,2025-12-06,Eldoret,58411,33,Female,Savings,Bill Payment,Branch,97536.82,109880.38,Rift Valley
429,2025-02-17,Eldoret,25436,49,Female,Savings,Withdrawal,Branch,88109.16,118310.48,Central
430,2025-05-17,Kisumu,68185,48,Male,Current,Loan Repayment,ATM,14396.23,222404.84,Coast
431,2025-10-16,Nakuru,59311,25,Male,Current,Loan Repayment,ATM,48023.49,170648.85,Western
432,2025-04-19,Nairobi,20889,48,Female,Current,Bill Payment,Mobile,14979.57,453014.45,Western
433,2025-02-20,Mombasa,46782,60,Female,Savings,Deposit,Branch,96367.93,179972.78,Central
434,2025-11-18,Nakuru,13207,59,Female,Savings,Loan Repayment,Mobile,154535.48,664451.54,Coast
435,2025-11-30,Kisumu,29010,42,Female,Savings,Transfer,Mobile,139983.24,15653.56,Rift Valley
436,2025-02-11,Eldoret,38438,72,Male,Current,Bill Payment,Mobile,167869.16,304443.7,Western
437,2025-10-26,Mombasa,18681,43,Male,Savings,Deposit,Internet,189684.38,233100.82,Rift Valley
438,2025-07-11,Nakuru,74500,61,Male,Savings,Withdrawal,Branch,40461.44,999581.76,Rift Valley
439,2025-05-19,Mombasa,52176,20,Female,Savings,Transfer,Branch,133766.8,22954.74,Western
440,2025-03-24,Mombasa,10020,27,Female,Current,Bill Payment,Branch,27623.98,240439.9,Central
441,2025-05-21,Eldoret,29549,26,Male,Current,Deposit,Mobile,46938.61,167501.55,Rift Valley
442,2025-07-29,Kisumu,84733,60,Male,Savings,Transfer,Branch,19059.12,435579.34,Central
443,2025-01-09,Kisumu,19245,36,Male,Savings,Bill Payment,ATM,105923.63,848815.12,Central
444,2025-08-17,Mombasa,75482,60,Female,Savings,Bill Payment,ATM,118478.1,253348.22,Rift Valley
445,2025-04-03,Kisumu,94341,33,Female,Current,Loan Repayment,Internet,135512.09,73425.19,Central
446,2025-11-16,Eldoret,37831,61,Female,Savings,Bill Payment,Branch,68072.1,760780.72,Coast
447,2025-08-27,Kisumu,40527,45,Male,Savings,Loan Repayment,Branch,80269.62,133928.97,Coast
448,2025-07-09,Kisumu,59818,60,Female,Current,Withdrawal,Mobile,127995.61,878915.15,Central
449,2025-01-19,Nakuru,27825,74,Female,Current,Deposit,Branch,116512.32,942379.62,Western
450,2025-06-26,Eldoret,51221,29,Female,Savings,Withdrawal,Branch,74004.34,962481.61,Western
451,2025-10-09,Mombasa,93176,33,Male,Current,Transfer,Internet,32765.2,64730.95,Rift Valley
452,2025-12-07,Nakuru,15980,30,Male,Current,Loan Repayment,Internet,5908.81,798396.8,Coast
453,2025-02-13,Mombasa,10515,29,Male,Savings,Transfer,Mobile,3961.54,114227.71,Central
454,2025-04-12,Mombasa,71586,39,Male,Current,Transfer,Internet,83535.61,478842.33,Western
455,2025-06-20,Nairobi,21000,34,Male,Current,Deposit,ATM,124848.2,696627.16,Western
456,2025-03-09,Kisumu,54787,50,Female,Savings,Withdrawal,ATM,150279.22,838935.04,Rift Valley
457,2025-07-17,Kisumu,12179,32,Female,Savings,Bill Payment,ATM,13220.95,152249.85,Rift Valley
458,2025-08-28,Mombasa,91585,23,Female,Current,Withdrawal,ATM,38625.28,582494.56,Central
459,2025-11-21,Eldoret,41578,66,Female,Current,Loan Repayment,Internet,144913.25,30904.73,Central
460,2025-04-24,Nakuru,48116,31,Female,Savings,Withdrawal,Mobile,197251.0,995340.67,Western
461,2025-03-09,Mombasa,18129,32,Female,Current,Transfer,Branch,63159.47,721189.9,Central
462,2025-11-08,,21683,36,Male,Current,Loan Repayment,Mobile,30335.32,931665.84,Coast
463,2025-08-25,Nairobi,35913,38,Male,Current,Bill Payment,Internet,155108.07,106215.77,Central
464,2025-11-16,Eldoret,67317,48,Male,Current,Loan Repayment,Mobile,89980.33,852291.77,Rift Valley
465,2025-12-28,Kisumu,80121,46,Female,Savings,Deposit,Branch,17663.33,922460.68,Coast
466,2025-01-20,Nakuru,26902,22,Female,Savings,Transfer,ATM,170499.18,660527.96,Western
467,2025-08-12,Nakuru,21232,27,Female,Savings,Deposit,ATM,57677.2,767925.37,Coast
468,2025-09-29,Nairobi,19258,38,Male,Current,Withdrawal,Mobile,34819.27,764962.14,Rift Valley
469,2025-12-29,Kisumu,57504,25,Male,Current,Loan Repayment,ATM,18428.02,942954.94,Rift Valley
470,2025-08-31,Mombasa,34242,56,Female,Current,Bill Payment,Mobile,146825.14,129635.39,Coast
471,2025-09-09,Nairobi,77245,39,Male,Savings,Transfer,Branch,162847.62,695320.61,Western
472,2025-06-10,Mombasa,54774,61,Male,Current,Deposit,ATM,172625.4,574892.07,Central
473,2025-05-11,Nakuru,15158,75,Male,Current,Withdrawal,Internet,163800.26,265976.66,Western
474,2025-06-04,Kisumu,90980,40,Female,Current,Transfer,ATM,188557.21,12591.09,Rift Valley
475,2025-11-22,Nakuru,42030,70,Male,Savings,Withdrawal,Internet,50718.1,655932.26,Rift Valley
476,2025-08-12,Kisumu,27510,33,Female,Savings,Transfer,Mobile,169590.49,878841.74,Coast
477,2025-12-13,Nakuru,95518,21,Female,Current,Bill Payment,Branch,156469.07,869847.68,Coast
478,2025-06-24,Kisumu,42682,22,Male,Savings,Transfer,ATM,180617.85,25573.47,Western
479,2025-02-06,Nakuru,18868,49,Male,Savings,Bill Payment,Branch,62297.14,476648.34,Rift Valley
480,2025-06-08,Nakuru,71665,38,Female,Current,Transfer,ATM,120016.81,997773.21,Central
481,2025-09-05,Eldoret,64580,18,Male,Savings,Withdrawal,Internet,108599.28,927605.04,Central
482,2025-12-02,Nakuru,14572,47,Female,Savings,Withdrawal,Branch,199745.39,183809.83,Western
483,2025-09-21,Kisumu,23310,32,Male,Savings,Transfer,Branch,31632.42,636945.37,Central
484,2025-08-02,Mombasa,52894,37,Female,Savings,Bill Payment,ATM,133721.8,143254.67,Rift Valley
485,2025-10-15,Mombasa,34031,19,Male,Current,Deposit,ATM,41558.07,23422.81,Coast
486,2025-09-19,Eldoret,30242,53,Male,Savings,Withdrawal,Branch,160700.76,423850.54,Western
487,2025-11-06,Kisumu,40642,44,Male,Current,Deposit,ATM,154784.91,802685.58,Coast
488,2025-05-02,Nakuru,43504,32,Male,Savings,Loan Repayment,Mobile,180837.56,201997.0,Central
489,2025-08-25,Nakuru,38290,35,Female,Savings,Bill Payment,ATM,88580.83,86338.63,Central
490,2025-10-14,Eldoret,28626,38,Female,Savings,Withdrawal,Internet,81710.25,721672.6,Coast
491,2025-04-27,Mombasa,63756,40,Female,Current,Transfer,Mobile,127035.42,445538.37,Coast
492,2025-04-09,Nakuru,51391,25,Female,Savings,Bill Payment,Branch,168001.8,768699.5,Rift Valley
493,2025-08-31,Kisumu,71790,51,Male,Current,Loan Repayment,Mobile,100084.71,232914.43,Western
494,2025-12-26,Eldoret,19125,43,Male,Current,Bill Payment,Internet,70462.87,690701.38,Rift Valley
495,2025-11-27,Mombasa,70986,73,Male,Savings,Bill Payment,Internet,101830.12,712256.48,Rift Valley
